epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,320.677,0.87511,6.61015,0.38333,0.43066,1.03921,0.89926,0.95,0.95312,0.7506,0.38151,0.28333,0.1544,0.01759,0.87271,6.81219,0.3749,0.52606,1.15593,0.00028812,0.00028812,0.00028812
30,328.864,0.88985,6.19452,0.36473,0.4048,0.9967,0.8892,0.93628,0.95183,0.75721,0.38911,0.26667,0.18354,0.02028,0.86532,6.71056,0.35979,0.49902,1.17241,0.000287696,0.000287696,0.000287696
31,336.172,0.7936,6.12259,0.36247,0.39338,1.06269,0.94486,0.9,0.95429,0.77651,0.76982,0.56667,0.55682,0.07655,0.84785,6.50686,0.3607,0.47664,1.12648,0.000287271,0.000287271,0.000287271
32,352.176,0.84159,6.0829,0.376,0.39139,1.03513,0.9457,0.87079,0.94199,0.76146,0.73916,0.58333,0.54111,0.07938,0.88958,6.55332,0.35852,0.48348,1.20876,0.000286847,0.000286847,0.000286847
33,361.021,0.8964,6.30908,0.3712,0.5073,1.15986,0.92774,0.9,0.95232,0.7662,0.75056,0.46667,0.4573,0.05887,0.90964,6.52193,0.35823,0.49872,1.25222,0.000286423,0.000286423,0.000286423
34,368.381,0.98504,6.28385,0.37267,0.62935,1.20736,0.94908,0.93189,0.96497,0.77037,0.70622,0.55,0.50496,0.07406,0.88344,6.37326,0.35149,0.5052,1.17898,0.000285999,0.000285999,0.000285999
35,381.777,0.87796,5.96662,0.37374,0.38842,1.04606,0.97956,0.79866,0.93849,0.72574,0.63525,0.43333,0.42882,0.06984,0.99392,6.38778,0.35315,0.59458,1.35778,0.000285574,0.000285574,0.000285574
36,388.788,0.9021,5.76701,0.36731,0.39225,0.93666,0.95985,0.9,0.961,0.77157,0.71302,0.53839,0.53377,0.09396,0.87753,6.13367,0.36579,0.56026,1.21629,0.00028515,0.00028515,0.00028515
37,396.982,0.9199,5.72743,0.37954,0.39849,1.05203,0.93734,0.86667,0.95158,0.73401,0.65821,0.55,0.51892,0.1105,0.95326,5.9913,0.36859,0.54666,1.39372,0.000284726,0.000284726,0.000284726
38,410.472,1.05401,5.50106,0.39279,0.7103,1.14361,0.94984,0.94693,0.97169,0.76707,0.71766,0.61667,0.59274,0.14167,0.87679,5.82228,0.36748,0.52148,1.21717,0.000284301,0.000284301,0.000284301
