epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,106.636,2.54778,5.84107,1.60103,0.90335,3.59055,1,0.7213,0.8543,0.26581,0.89874,0.63158,0.61885,0.18816,2.79332,5.73728,1.42951,0.97719,4.06401,0.000288544,0.000288544,0.000288544
29,110.313,2.5627,5.28331,1.64551,0.86747,3.597,0.93957,0.81906,0.88752,0.27768,0.87868,0.63158,0.60654,0.14147,2.76424,5.66531,1.47435,0.98085,3.97567,0.00028812,0.00028812,0.00028812
30,113.735,2.62064,5.05227,1.61108,0.91208,3.61608,0.8451,0.78947,0.87805,0.27233,0.88636,0.63158,0.60269,0.15658,2.74417,5.67432,1.44608,0.96863,3.95797,0.000287696,0.000287696,0.000287696
31,117.192,2.53421,5.08999,1.50947,0.89844,3.505,0.79211,0.84211,0.87034,0.26181,0.74027,0.52632,0.43146,0.13715,2.74841,5.88077,1.38591,0.91088,3.95393,0.000287271,0.000287271,0.000287271
32,120.632,2.51826,5.42961,1.40215,1.02326,3.48746,1,0.72702,0.83888,0.25846,0.74467,0.52632,0.44667,0.14511,2.81861,5.98497,1.29204,0.97411,3.97214,0.000286847,0.000286847,0.000286847
33,124.095,2.37839,5.10003,1.39396,0.88904,3.35884,0.92154,0.73684,0.77652,0.25134,0.84858,0.63158,0.635,0.20789,2.93474,5.73712,1.27621,1.03957,3.907,0.000286423,0.000286423,0.000286423
34,127.956,2.53308,5.23982,1.40412,0.9085,3.38776,0.91817,0.73684,0.78104,0.25313,0.87949,0.63158,0.635,0.18882,2.87364,5.67506,1.29989,1.00963,3.86236,0.000285999,0.000285999,0.000285999
35,131.407,2.42445,5.0438,1.41606,0.8632,3.33184,0.93601,0.77064,0.89935,0.2674,0.88595,0.63158,0.61038,0.13504,2.72724,5.57625,1.29447,0.90935,3.8457,0.000285574,0.000285574,0.000285574
36,134.879,2.38662,4.94054,1.40464,0.86213,3.34737,1,0.78653,0.82563,0.26426,0.81538,0.57895,0.52786,0.15538,2.67418,5.36512,1.29182,0.88709,3.86296,0.00028515,0.00028515,0.00028515
37,138.333,2.3133,4.84463,1.45383,0.85706,3.34036,1,0.73224,0.81547,0.26926,0.82886,0.57895,0.51962,0.21781,2.64123,5.4427,1.22168,0.90032,3.78934,0.000284726,0.000284726,0.000284726
38,142.013,2.17209,4.88898,1.40233,0.83003,3.15358,1,0.73112,0.81191,0.27236,0.83202,0.57895,0.51214,0.21737,2.66095,5.58439,1.20058,0.91689,3.7327,0.000284301,0.000284301,0.000284301
39,145.689,2.40508,4.91935,1.33153,0.85314,3.24699,0.9881,0.68421,0.81035,0.27338,0.83559,0.57895,0.50394,0.18158,2.6697,5.68851,1.19788,0.93691,3.67212,0.000283877,0.000283877,0.000283877
40,149.146,2.3012,4.86507,1.32563,0.80693,3.14254,0.98873,0.68421,0.81083,0.27061,0.91214,0.63158,0.59038,0.21,2.66366,5.58601,1.21103,0.93971,3.63801,0.000283453,0.000283453,0.000283453
41,152.624,2.20033,4.7284,1.2814,0.75843,3.09318,0.99038,0.68421,0.78371,0.2868,0.914,0.63158,0.59423,0.24284,2.64772,5.51554,1.18744,0.93148,3.55179,0.000283029,0.000283029,0.000283029
42,156.327,2.126,4.67587,1.25204,0.77337,3.05412,0.98981,0.68421,0.86248,0.31996,0.91367,0.63158,0.59038,0.26962,2.61918,5.38405,1.18029,0.88315,3.51162,0.000282604,0.000282604,0.000282604
43,159.932,2.3171,4.56674,1.33274,0.80825,3.02484,0.98964,0.68421,0.84914,0.32031,0.91351,0.63158,0.58615,0.28537,2.59491,5.23164,1.18473,0.85436,3.47704,0.00028218,0.00028218,0.00028218
44,163.447,2.33074,4.51972,1.31822,0.77881,3.0722,0.87834,0.76073,0.85156,0.31764,0.91293,0.63158,0.58615,0.29248,2.58159,5.1206,1.20378,0.8454,3.43571,0.000281756,0.000281756,0.000281756
45,167.003,2.33932,4.60611,1.31245,0.79588,2.93537,0.98837,0.68421,0.81718,0.28763,0.98837,0.68421,0.685,0.31997,2.56387,5.08628,1.19398,0.86328,3.33205,0.000281331,0.000281331,0.000281331
46,170.274,2.32383,4.61594,1.31604,0.80846,2.8712,0.98775,0.68421,0.85024,0.29344,0.98775,0.68421,0.685,0.30747,2.55623,5.09705,1.17113,0.88775,3.30272,0.000280907,0.000280907,0.000280907
47,173.564,2.0971,4.42826,1.27833,0.73853,2.8104,0.83552,0.80261,0.87167,0.304,0.98758,0.68421,0.685,0.32401,2.53133,5.07822,1.14988,0.90256,3.26777,0.000280483,0.000280483,0.000280483
48,177.115,2.14967,4.51587,1.23628,0.73277,2.7431,0.98873,0.68421,0.85644,0.3285,0.98873,0.68421,0.685,0.33994,2.50697,5.14016,1.11891,0.89425,3.23589,0.000280059,0.000280059,0.000280059
