epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,335.741,0.78475,3.15277,0.26743,0.33231,0.9312,0.99094,0.97183,0.98354,0.79743,0.89521,0.72194,0.76777,0.4132,0.7732,3.72548,0.27426,0.44734,1.00541,0.000260966,0.000260966,0.000260966
94,339.049,0.78096,3.01604,0.26631,0.34088,0.92571,0.97644,0.95775,0.98217,0.79733,0.93762,0.64789,0.71291,0.43094,0.80293,3.85928,0.27618,0.46439,1.01511,0.000260541,0.000260541,0.000260541
95,342.382,0.78337,3.11603,0.27326,0.329,0.91995,0.9811,0.97183,0.982,0.80188,0.88521,0.69014,0.69826,0.43098,0.78553,3.93296,0.2769,0.48142,1.02385,0.000260117,0.000260117,0.000260117
96,345.758,0.82975,3.10595,0.2731,0.35175,0.94165,0.98288,0.97183,0.98181,0.7989,0.79994,0.73239,0.7055,0.41816,0.83052,3.99014,0.27715,0.5056,1.05487,0.000259693,0.000259693,0.000259693
97,349.14,0.8435,3.03417,0.26681,0.34916,0.89585,0.97214,0.98294,0.98229,0.80992,0.77413,0.74648,0.70024,0.43562,0.82354,3.88847,0.28013,0.48075,1.04056,0.000259269,0.000259269,0.000259269
98,352.517,0.71634,2.94782,0.26873,0.32545,0.94105,0.97059,0.98592,0.98095,0.81166,0.85347,0.76056,0.75666,0.4411,0.81849,3.83899,0.28094,0.44606,1.03264,0.000258844,0.000258844,0.000258844
99,355.944,0.76581,2.84619,0.2658,0.32375,0.87888,0.95499,0.98592,0.98271,0.80532,0.881,0.72992,0.74561,0.44195,0.82127,3.87523,0.27988,0.45636,1.04254,0.00025842,0.00025842,0.00025842
100,359.346,0.74565,2.79799,0.27161,0.31908,0.90918,0.98192,0.97183,0.99163,0.81511,0.91357,0.71831,0.75867,0.41267,0.78588,3.80781,0.27737,0.43555,1.01695,0.000257996,0.000257996,0.000257996
101,362.771,0.81872,2.81671,0.27382,0.34362,0.92501,0.98386,0.97183,0.98273,0.81357,0.82,0.77001,0.77904,0.45753,0.8001,3.69833,0.27583,0.44097,1.01659,0.000257571,0.000257571,0.000257571
102,366.113,0.77287,2.61734,0.27278,0.33932,0.92924,0.98312,0.95775,0.9916,0.8232,0.8524,0.73204,0.71779,0.51126,0.74962,3.54557,0.28198,0.44658,0.99694,0.000257147,0.000257147,0.000257147
103,369.88,0.73617,2.45643,0.27293,0.33239,0.91497,0.99802,0.97183,0.99252,0.81249,0.83241,0.76956,0.75055,0.55912,0.77926,3.2453,0.28115,0.42472,1.04052,0.000256723,0.000256723,0.000256723
104,373.65,0.75993,2.28152,0.27803,0.33021,0.92956,0.99489,0.98592,0.99399,0.82957,0.80139,0.77465,0.75093,0.57055,0.76924,2.99327,0.27655,0.41507,1.01822,0.000256299,0.000256299,0.000256299
105,377.447,0.77013,2.22598,0.2717,0.33391,0.9308,0.98588,0.98319,0.99341,0.80943,0.80213,0.78873,0.76804,0.52431,0.79873,3.04639,0.27563,0.41299,1.02802,0.000255874,0.000255874,0.000255874
106,380.777,0.7608,2.19324,0.26219,0.31801,0.89427,0.95605,0.97183,0.98209,0.81275,0.78525,0.77255,0.74817,0.48056,0.78222,3.24316,0.27785,0.45688,1.0273,0.00025545,0.00025545,0.00025545
107,384.139,0.7483,2.1742,0.26938,0.33162,0.90447,0.95634,0.98592,0.99023,0.81329,0.82071,0.77371,0.75399,0.46819,0.76931,3.18983,0.27681,0.43519,1.0372,0.000255026,0.000255026,0.000255026
108,387.519,0.73424,2.26233,0.27154,0.33001,0.93479,0.97156,0.97183,0.99169,0.82232,0.81594,0.71831,0.71042,0.49831,0.74785,3.00347,0.27656,0.42846,0.97965,0.000254601,0.000254601,0.000254601
109,390.914,0.76109,2.23848,0.27114,0.32454,0.90473,0.97037,0.98592,0.99049,0.82534,0.84891,0.8169,0.79535,0.52423,0.75349,2.83087,0.28011,0.45826,0.96879,0.000254177,0.000254177,0.000254177
110,394.216,0.74758,2.0512,0.26705,0.3289,0.89679,0.95886,0.98592,0.9803,0.82119,0.89355,0.82761,0.82079,0.5755,0.75094,2.68215,0.27775,0.4556,0.98065,0.000253753,0.000253753,0.000253753
111,397.55,0.73553,2.17276,0.27216,0.32149,0.90399,0.98548,0.9561,0.98274,0.80167,0.87956,0.83099,0.8143,0.56186,0.81332,2.77127,0.2794,0.4904,1.01613,0.000253329,0.000253329,0.000253329
112,400.915,0.77441,2.05207,0.26746,0.33411,0.87589,0.98547,0.98592,0.98303,0.80709,0.8082,0.78873,0.77609,0.52418,0.81886,2.88204,0.28448,0.47858,1.03314,0.000252904,0.000252904,0.000252904
113,404.235,0.76399,1.97781,0.2622,0.32394,0.89719,0.98316,0.97183,0.98272,0.82115,0.80793,0.76056,0.76293,0.50302,0.76842,3.05616,0.28957,0.45416,1.01333,0.00025248,0.00025248,0.00025248
114,407.541,0.75601,2.01523,0.26222,0.32165,0.9062,0.94372,0.94466,0.97449,0.81114,0.78864,0.7883,0.75596,0.5032,0.77835,2.95193,0.29237,0.4907,1.0059,0.000252056,0.000252056,0.000252056
115,410.834,0.79701,2.16205,0.27424,0.33631,0.88681,0.9567,0.93373,0.97613,0.78444,0.81243,0.79309,0.79238,0.49866,0.84806,2.9384,0.28979,0.50962,1.09073,0.000251631,0.000251631,0.000251631
116,414.152,0.76734,2.10928,0.26913,0.33903,0.90437,0.97142,0.95746,0.96983,0.79471,0.88523,0.78873,0.77375,0.57465,0.82953,3.02321,0.28956,0.55302,1.05799,0.000251207,0.000251207,0.000251207
117,417.473,0.77313,1.98421,0.26887,0.33196,0.86226,0.968,0.94366,0.96947,0.76803,0.84178,0.76056,0.73293,0.47583,0.82845,3.07479,0.28654,0.51126,1.07526,0.000250783,0.000250783,0.000250783
118,420.849,0.76448,2.03016,0.27009,0.32861,0.87448,0.97135,0.95522,0.97864,0.77553,0.77911,0.74648,0.67104,0.44957,0.81303,3.24593,0.28359,0.48565,1.04586,0.000250359,0.000250359,0.000250359
119,424.165,0.77933,2.01112,0.27043,0.33613,0.90526,0.94589,0.98485,0.97791,0.78453,0.7837,0.8169,0.78361,0.5591,0.81078,2.80828,0.27909,0.44983,1.06013,0.000249934,0.000249934,0.000249934
120,427.493,0.78117,1.95156,0.26429,0.33493,0.88395,0.91972,0.96816,0.98395,0.79606,0.86857,0.77465,0.79627,0.53445,0.77865,2.84418,0.2869,0.43425,1.05776,0.00024951,0.00024951,0.00024951
