epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,131.005,1.42949,10.9405,0.33839,0.67513,1.88234,0.65314,0.625,0.59324,0.3827,0,0,0,0,1.40735,11.3112,0.39988,1.35371,1.81873,0.00028218,0.00028218,0.00028218
44,132.046,1.48771,10.884,0.32372,0.72577,1.90861,0.68415,0.625,0.70852,0.41099,0,0,0,0,1.54907,11.2216,0.41659,1.34802,1.97303,0.000281756,0.000281756,0.000281756
45,133.079,1.45487,11.2397,0.31418,0.65733,1.55511,0.68415,0.625,0.70852,0.41099,0,0,0,0,1.54907,11.2216,0.41659,1.34802,1.97303,0.000281331,0.000281331,0.000281331
46,134.946,1.47034,11.2073,0.36206,0.66584,1.36542,0.67803,0.625,0.70684,0.41894,0,0,0,0,1.67942,11.2589,0.42742,1.04829,2.34479,0.000280907,0.000280907,0.000280907
47,138.146,1.3787,10.8046,0.3558,0.66549,1.50437,0.67803,0.625,0.70684,0.41894,0,0,0,0,1.67942,11.2589,0.42742,1.04829,2.34479,0.000280483,0.000280483,0.000280483
48,141.353,1.81464,11.0107,0.36547,0.70295,1.43421,0.58492,0.75,0.73786,0.39213,0,0,0,0,1.70228,11.2759,0.43358,0.92503,2.47796,0.000280059,0.000280059,0.000280059
49,144.547,1.40629,10.7884,0.42265,0.67314,1.48608,0.58492,0.75,0.73786,0.39213,0,0,0,0,1.70228,11.2759,0.43358,0.92503,2.47796,0.000279634,0.000279634,0.000279634
50,147.741,1.63218,10.985,0.36259,0.67158,1.52384,0.58492,0.75,0.73786,0.39213,0,0,0,0,1.70228,11.2759,0.43358,0.92503,2.47796,0.00027921,0.00027921,0.00027921
51,150.955,1.52485,10.775,0.35056,0.65552,1.9421,0.68083,0.80311,0.7735,0.41544,0,0,0,0,1.71357,11.1828,0.43802,0.88094,2.42937,0.000278786,0.000278786,0.000278786
52,154.138,1.22724,10.5916,0.36339,0.54952,1.84299,0.68083,0.80311,0.7735,0.41544,0,0,0,0,1.71357,11.1828,0.43802,0.88094,2.42937,0.000278361,0.000278361,0.000278361
53,157.147,1.30211,11.201,0.38025,0.60575,1.69227,0.77051,0.875,0.8104,0.42611,0,0,0,0,1.70948,11.1027,0.45035,0.87113,2.38092,0.000277937,0.000277937,0.000277937
54,160.079,1.3814,10.9079,0.33248,0.59495,1.67626,0.77051,0.875,0.8104,0.42611,0,0,0,0,1.70948,11.1027,0.45035,0.87113,2.38092,0.000277513,0.000277513,0.000277513
55,163.016,1.38028,11.0438,0.34668,0.61607,1.6248,0.73168,0.75,0.78433,0.43652,0,0,0,0,1.72217,11.1103,0.46743,0.92541,2.38204,0.000277089,0.000277089,0.000277089
56,166.369,1.28122,11.2548,0.38412,0.57446,1.40111,0.73168,0.75,0.78433,0.43652,0,0,0,0,1.72217,11.1103,0.46743,0.92541,2.38204,0.000276664,0.000276664,0.000276664
57,169.728,1.15187,10.3598,0.37114,0.57353,1.34489,0.73168,0.75,0.78433,0.43652,0,0,0,0,1.72217,11.1103,0.46743,0.92541,2.38204,0.00027624,0.00027624,0.00027624
58,173.088,1.86956,10.9211,0.40589,0.72761,1.64193,0.95686,0.5,0.72331,0.44368,0,0,0,0,1.72029,11.0554,0.47355,0.94098,2.44071,0.000275816,0.000275816,0.000275816
59,176.437,1.31807,10.8614,0.32756,0.68404,1.32,0.95686,0.5,0.72331,0.44368,0,0,0,0,1.72029,11.0554,0.47355,0.94098,2.44071,0.000275391,0.000275391,0.000275391
60,179.793,1.1446,11.057,0.38462,0.57118,1.43671,0.70176,0.625,0.64324,0.40165,0,0,0,0,1.70287,10.9917,0.46368,0.98035,2.51528,0.000274967,0.000274967,0.000274967
61,182.71,0.95675,10.7771,0.3361,0.49829,1.18685,0.70176,0.625,0.64324,0.40165,0,0,0,0,1.70287,10.9917,0.46368,0.98035,2.51528,0.000274543,0.000274543,0.000274543
62,185.646,1.26271,10.3472,0.36898,0.60296,1.43065,0.69517,0.625,0.60621,0.41489,0,0,0,0,1.71295,10.9712,0.45264,1.04738,2.39567,0.000274119,0.000274119,0.000274119
63,188.573,1.18895,10.9196,0.39198,0.58091,1.27451,0.69517,0.625,0.60621,0.41489,0,0,0,0,1.71295,10.9712,0.45264,1.04738,2.39567,0.000273694,0.000273694,0.000273694
64,191.49,1.27086,10.9196,0.45519,0.58121,1.27605,0.69517,0.625,0.60621,0.41489,0,0,0,0,1.71295,10.9712,0.45264,1.04738,2.39567,0.00027327,0.00027327,0.00027327
65,194.41,1.299,10.9283,0.35133,0.67845,1.36339,0.82591,0.59718,0.67613,0.39324,0,0,0,0,1.63273,10.9128,0.4336,1.12613,2.29454,0.000272846,0.000272846,0.000272846
66,197.333,1.0669,10.7318,0.3576,0.60584,1.50989,0.82591,0.59718,0.67613,0.39324,0,0,0,0,1.63273,10.9128,0.4336,1.12613,2.29454,0.000272421,0.000272421,0.000272421
67,200.261,1.48623,10.719,0.35948,0.62706,1.16582,0.83322,0.62459,0.73379,0.42695,0,0,0,0,1.73198,10.8452,0.42345,1.20381,2.27112,0.000271997,0.000271997,0.000271997
68,203.192,1.61168,10.6023,0.34951,0.69879,1.3252,0.83322,0.62459,0.73379,0.42695,0,0,0,0,1.73198,10.8452,0.42345,1.20381,2.27112,0.000271573,0.000271573,0.000271573
69,206.098,1.42569,10.5686,0.37381,0.75733,1.24509,0.98328,0.5,0.70012,0.44731,0,0,0,0,1.6647,10.8757,0.42175,1.15145,2.08454,0.000271149,0.000271149,0.000271149
70,209.421,1.18817,10.6776,0.37091,0.80238,1.33774,0.98328,0.5,0.70012,0.44731,0,0,0,0,1.6647,10.8757,0.42175,1.15145,2.08454,0.000270724,0.000270724,0.000270724
71,212.733,1.11052,10.9269,0.33721,0.57661,1.69107,0.98328,0.5,0.70012,0.44731,0,0,0,0,1.6647,10.8757,0.42175,1.15145,2.08454,0.0002703,0.0002703,0.0002703
72,215.32,1.37935,10.7863,0.40957,0.57171,1.19577,0.9835,0.5,0.65828,0.44598,0,0,0,0,1.55905,10.885,0.43922,1.20538,1.90237,0.000269876,0.000269876,0.000269876
73,218.516,0.92051,10.9021,0.32041,0.52199,1.42823,0.9835,0.5,0.65828,0.44598,0,0,0,0,1.55905,10.885,0.43922,1.20538,1.90237,0.000269451,0.000269451,0.000269451
74,221.727,1.18687,10.7228,0.34393,0.54497,1.42957,1,0.61549,0.79364,0.45222,0,0,0,0,1.4426,10.9281,0.44099,1.2667,1.77347,0.000269027,0.000269027,0.000269027
75,225.335,1.11732,10.9659,0.33928,0.53102,1.31853,1,0.61549,0.79364,0.45222,0,0,0,0,1.4426,10.9281,0.44099,1.2667,1.77347,0.000268603,0.000268603,0.000268603
76,228.968,1.24759,10.5081,0.37079,0.64567,1.68806,0.82834,0.60626,0.78333,0.48724,0,0,0,0,1.33488,10.8876,0.43779,1.25386,1.64581,0.000268179,0.000268179,0.000268179
77,232.587,1.18716,10.1351,0.35812,0.6461,1.07809,0.82834,0.60626,0.78333,0.48724,0,0,0,0,1.33488,10.8876,0.43779,1.25386,1.64581,0.000267754,0.000267754,0.000267754
78,236.082,1.30168,10.3913,0.32282,0.54359,1.24376,0.82834,0.60626,0.78333,0.48724,0,0,0,0,1.33488,10.8876,0.43779,1.25386,1.64581,0.00026733,0.00026733,0.00026733
79,239.464,1.14507,10.8134,0.34664,0.5317,1.27143,0.73702,0.70456,0.79195,0.48123,0,0,0,0,1.30312,10.8109,0.44266,1.27737,1.58816,0.000266906,0.000266906,0.000266906
80,242.399,1.23741,10.5581,0.32879,0.58555,1.44929,0.73702,0.70456,0.79195,0.48123,0,0,0,0,1.30312,10.8109,0.44266,1.27737,1.58816,0.000266481,0.000266481,0.000266481
81,245.335,1.09573,10.7997,0.34362,0.51747,1.34124,0.98373,0.5,0.70125,0.47391,0,0,0,0,1.23892,10.7533,0.44208,1.31538,1.58747,0.000266057,0.000266057,0.000266057
82,248.254,1.23877,10.2264,0.34017,0.53881,1.20574,0.98373,0.5,0.70125,0.47391,0,0,0,0,1.23892,10.7533,0.44208,1.31538,1.58747,0.000265633,0.000265633,0.000265633
83,250.477,1.20299,10.5995,0.34404,0.5741,1.21711,1,0.617,0.74167,0.51951,0,0,0,0,1.28958,10.6316,0.44245,1.22304,1.75595,0.000265209,0.000265209,0.000265209
84,252.76,1.00771,10.2841,0.39018,0.48059,1.19266,1,0.617,0.74167,0.51951,0,0,0,0,1.28958,10.6316,0.44245,1.22304,1.75595,0.000264784,0.000264784,0.000264784
85,256.386,1.40416,10.4911,0.3433,0.5385,1.00258,1,0.617,0.74167,0.51951,0,0,0,0,1.28958,10.6316,0.44245,1.22304,1.75595,0.00026436,0.00026436,0.00026436
86,260.006,1.01672,10.2183,0.32753,0.47841,1.12365,0.83228,0.62104,0.73879,0.49237,0,0,0,0,1.36519,10.563,0.44644,1.18462,1.87092,0.000263936,0.000263936,0.000263936
87,263.201,1.00378,10.282,0.36071,0.46142,1.36564,0.83228,0.62104,0.73879,0.49237,0,0,0,0,1.36519,10.563,0.44644,1.18462,1.87092,0.000263511,0.000263511,0.000263511
88,266.402,1.252,9.97655,0.33375,0.58155,1.31288,0.83029,0.61359,0.73379,0.46633,0,0,0,0,1.44441,10.6006,0.4399,1.31254,1.88032,0.000263087,0.000263087,0.000263087
89,269.591,1.07525,10.0742,0.2901,0.51068,1.58059,0.83029,0.61359,0.73379,0.46633,0,0,0,0,1.44441,10.6006,0.4399,1.31254,1.88032,0.000262663,0.000262663,0.000262663
90,272.795,1.32518,10.21,0.32444,0.52151,1.3379,1,0.61527,0.625,0.411,0,0,0,0,1.55022,10.5766,0.44188,1.60676,1.92448,0.000262239,0.000262239,0.000262239
91,275.714,1.30015,9.8647,0.33381,0.49246,1.00992,1,0.61527,0.625,0.411,0,0,0,0,1.55022,10.5766,0.44188,1.60676,1.92448,0.000261814,0.000261814,0.000261814
92,278.642,1.43052,10.3197,0.32826,0.54789,1.04973,1,0.61527,0.625,0.411,0,0,0,0,1.55022,10.5766,0.44188,1.60676,1.92448,0.00026139,0.00026139,0.00026139
93,281.571,1.20449,10.1726,0.33398,0.52169,1.38269,1,0.61663,0.625,0.424,0,0,0,0,1.69649,10.5871,0.43692,1.84172,2.001,0.000260966,0.000260966,0.000260966
94,284.489,1.18853,10.3449,0.37758,0.56744,1.39568,1,0.61663,0.625,0.424,0,0,0,0,1.69649,10.5871,0.43692,1.84172,2.001,0.000260541,0.000260541,0.000260541
95,287.42,1.09643,10.254,0.37578,0.48093,1.04803,1,0.61764,0.625,0.3966,0,0,0,0,1.84513,10.5436,0.42912,1.83155,2.14573,0.000260117,0.000260117,0.000260117
96,290.357,1.23475,10.1569,0.2921,0.50432,1.05015,1,0.61764,0.625,0.3966,0,0,0,0,1.84513,10.5436,0.42912,1.83155,2.14573,0.000259693,0.000259693,0.000259693
97,293.296,1.1616,10.135,0.33793,0.49999,1.07169,1,0.6199,0.625,0.4325,0,0,0,0,1.84189,10.4679,0.42063,1.54432,2.08746,0.000259269,0.000259269,0.000259269
98,296.209,1.33918,10.0572,0.38827,0.49318,1.03629,1,0.6199,0.625,0.4325,0,0,0,0,1.84189,10.4679,0.42063,1.54432,2.08746,0.000258844,0.000258844,0.000258844
99,299.109,0.99017,9.87962,0.35238,0.45953,1.14578,1,0.6199,0.625,0.4325,0,0,0,0,1.84189,10.4679,0.42063,1.54432,2.08746,0.00025842,0.00025842,0.00025842
100,302.025,0.93996,9.91495,0.33651,0.4555,1.35545,1,0.6228,0.625,0.46775,0,0,0,0,1.86597,10.3337,0.41553,1.17507,2.15526,0.000257996,0.000257996,0.000257996
101,304.932,0.91903,10.1652,0.37074,0.48059,1.02811,1,0.6228,0.625,0.46775,0,0,0,0,1.86597,10.3337,0.41553,1.17507,2.15526,0.000257571,0.000257571,0.000257571
102,307.815,1.22063,10.0824,0.35267,0.48842,1.10017,0.9949,0.625,0.625,0.46775,0,0,0,0,1.72312,10.2007,0.42145,0.92659,2.06663,0.000257147,0.000257147,0.000257147
103,310.692,1.22675,10.0069,0.36574,0.53526,0.99254,0.9949,0.625,0.625,0.46775,0,0,0,0,1.72312,10.2007,0.42145,0.92659,2.06663,0.000256723,0.000256723,0.000256723
104,313.572,1.05498,9.72665,0.33676,0.47986,1.43157,0.9925,0.625,0.625,0.492,0,0,0,0,1.56729,10.1366,0.42072,0.82537,1.88596,0.000256299,0.000256299,0.000256299
105,316.481,0.85013,9.90381,0.35482,0.45038,1.0947,0.9925,0.625,0.625,0.492,0,0,0,0,1.56729,10.1366,0.42072,0.82537,1.88596,0.000255874,0.000255874,0.000255874
106,319.352,0.86275,9.55945,0.33104,0.4609,1.34887,0.9925,0.625,0.625,0.492,0,0,0,0,1.56729,10.1366,0.42072,0.82537,1.88596,0.00025545,0.00025545,0.00025545
107,322.237,1.27248,9.82706,0.37815,0.53974,1.12504,0.98114,0.625,0.625,0.492,0,0,0,0,1.50309,10.1367,0.41923,0.76873,1.85555,0.000255026,0.000255026,0.000255026
108,325.103,1.11502,9.74743,0.33017,0.48198,1.17467,0.98114,0.625,0.625,0.492,0,0,0,0,1.50309,10.1367,0.41923,0.76873,1.85555,0.000254601,0.000254601,0.000254601
109,327.975,1.25405,9.41176,0.37563,0.48403,1.24336,0.98225,0.625,0.66735,0.48646,0,0,0,0,1.45195,10.1849,0.42181,0.74409,1.8444,0.000254177,0.000254177,0.000254177
110,330.845,0.89304,9.64502,0.38307,0.54037,1.38604,0.98225,0.625,0.66735,0.48646,0,0,0,0,1.45195,10.1849,0.42181,0.74409,1.8444,0.000253753,0.000253753,0.000253753
111,333.717,1.11097,9.80762,0.34614,0.47523,1.06698,1,0.62372,0.78,0.49929,0,0,0,0,1.60117,10.189,0.42663,0.7996,2.00313,0.000253329,0.000253329,0.000253329
112,336.566,1.19824,9.4404,0.34328,0.51302,1.01214,1,0.62372,0.78,0.49929,0,0,0,0,1.60117,10.189,0.42663,0.7996,2.00313,0.000252904,0.000252904,0.000252904
113,339.427,1.04351,9.65343,0.36517,0.48473,1.1711,1,0.62372,0.78,0.49929,0,0,0,0,1.60117,10.189,0.42663,0.7996,2.00313,0.00025248,0.00025248,0.00025248
114,342.292,1.1486,9.65757,0.43309,0.47578,1.18204,0.73788,0.75,0.69333,0.49033,0,0,0,0,1.66777,10.1252,0.43091,0.86566,2.10666,0.000252056,0.000252056,0.000252056
115,345.142,0.78559,9.51993,0.37164,0.46339,1.20359,0.73788,0.75,0.69333,0.49033,0,0,0,0,1.66777,10.1252,0.43091,0.86566,2.10666,0.000251631,0.000251631,0.000251631
116,348.004,1.47118,9.19615,0.38063,0.56831,0.89651,0.83709,0.75,0.70929,0.47069,0,0,0,0,1.60166,9.98734,0.44939,0.8797,2.03391,0.000251207,0.000251207,0.000251207
117,350.865,1.0059,9.53449,0.3805,0.47917,1.08351,0.83709,0.75,0.70929,0.47069,0,0,0,0,1.60166,9.98734,0.44939,0.8797,2.03391,0.000250783,0.000250783,0.000250783
118,353.712,0.96631,9.19283,0.36093,0.41887,1.03647,0.83624,0.75,0.70929,0.45214,0,0,0,0,1.57236,9.84384,0.45755,0.91501,2.01962,0.000250359,0.000250359,0.000250359
119,356.552,1.03301,9.59426,0.39689,0.50483,1.12837,0.83624,0.75,0.70929,0.45214,0,0,0,0,1.57236,9.84384,0.45755,0.91501,2.01962,0.000249934,0.000249934,0.000249934
120,359.397,1.38246,9.2368,0.41221,0.55025,1.01441,0.83624,0.75,0.70929,0.45214,0,0,0,0,1.57236,9.84384,0.45755,0.91501,2.01962,0.00024951,0.00024951,0.00024951
121,362.26,0.80439,9.42545,0.39647,0.43811,1.07539,0.85261,0.72618,0.70929,0.43964,0,0,0,0,1.57524,9.74084,0.45328,0.96387,1.97679,0.000249086,0.000249086,0.000249086
122,365.102,1.42273,9.48879,0.40983,0.54778,1.0455,0.85261,0.72618,0.70929,0.43964,0,0,0,0,1.57524,9.74084,0.45328,0.96387,1.97679,0.000248661,0.000248661,0.000248661
123,367.957,1.092,8.8955,0.43326,0.47671,0.96123,0.85045,0.71484,0.70929,0.43964,0,0,0,0,1.61429,9.66125,0.44529,1.15735,1.96072,0.000248237,0.000248237,0.000248237
124,370.812,0.78487,8.7364,0.35187,0.42126,1.12131,0.85045,0.71484,0.70929,0.43964,0,0,0,0,1.61429,9.66125,0.44529,1.15735,1.96072,0.000247813,0.000247813,0.000247813
125,373.662,1.13458,9.34374,0.38123,0.51586,1.1521,1,0.61653,0.785,0.44663,0,0,0,0,1.47405,9.57743,0.43057,1.15499,1.81274,0.000247389,0.000247389,0.000247389
126,376.553,1.13349,8.90063,0.3522,0.55026,1.05902,1,0.61653,0.785,0.44663,0,0,0,0,1.47405,9.57743,0.43057,1.15499,1.81274,0.000246964,0.000246964,0.000246964
127,379.391,0.94539,8.87038,0.40164,0.4499,1.04284,1,0.61653,0.785,0.44663,0,0,0,0,1.47405,9.57743,0.43057,1.15499,1.81274,0.00024654,0.00024654,0.00024654
128,382.259,1.20134,8.7521,0.35503,0.51098,0.9645,1,0.61751,0.715,0.45212,0,0,0,0,1.45636,9.5823,0.4222,1.15297,1.7584,0.000246116,0.000246116,0.000246116
129,385.109,0.90417,8.91766,0.33705,0.45445,0.93859,1,0.61751,0.715,0.45212,0,0,0,0,1.45636,9.5823,0.4222,1.15297,1.7584,0.000245691,0.000245691,0.000245691
130,387.967,1.09553,8.92551,0.3319,0.47989,1.35911,1,0.61744,0.705,0.46189,0,0,0,0,1.47116,9.65235,0.41521,1.18979,1.74618,0.000245267,0.000245267,0.000245267
131,390.508,0.94992,8.71354,0.36281,0.46339,1.34404,1,0.61744,0.705,0.46189,0,0,0,0,1.47116,9.65235,0.41521,1.18979,1.74618,0.000244843,0.000244843,0.000244843
132,393.705,1.2645,8.73606,0.36437,0.51037,1.11387,1,0.62103,0.75962,0.46138,0,0,0,0,1.61197,9.63078,0.41229,1.29897,2.00129,0.000244419,0.000244419,0.000244419
133,396.886,0.86338,8.65852,0.34925,0.4335,1.21905,1,0.62103,0.75962,0.46138,0,0,0,0,1.61197,9.63078,0.41229,1.29897,2.00129,0.000243994,0.000243994,0.000243994
134,400.081,1.1014,8.99127,0.36113,0.47172,0.98679,1,0.62103,0.75962,0.46138,0,0,0,0,1.61197,9.63078,0.41229,1.29897,2.00129,0.00024357,0.00024357,0.00024357
135,403.271,1.10632,9.07874,0.36187,0.51304,1.16941,0.79993,0.625,0.68333,0.4615,0,0,0,0,1.58391,9.64054,0.41141,1.22151,2.05505,0.000243146,0.000243146,0.000243146
