epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,510.291,0.68807,1.43824,0.27145,0.31309,0.82228,0.89141,0.974,0.97858,0.73964,0.80194,0.61774,0.67984,0.4561,0.95759,3.00031,0.29446,0.55425,1.40131,0.000277937,0.000277937,0.000277937
54,516.253,0.70965,1.37784,0.27239,0.32168,0.84687,0.86177,0.94915,0.9607,0.70446,0.895,0.64407,0.72181,0.42209,1.08448,3.31386,0.29012,0.6078,1.67556,0.000277513,0.000277513,0.000277513
55,523.491,0.81336,1.3384,0.2765,0.33613,0.84179,0.93499,0.97511,0.98094,0.75965,0.86154,0.74576,0.82887,0.48719,0.90705,2.77464,0.28602,0.57285,1.25525,0.000277089,0.000277089,0.000277089
56,536.185,0.66942,1.34521,0.26822,0.30803,0.87925,0.94653,0.90013,0.97689,0.76434,0.83878,0.74576,0.8162,0.51725,0.9073,2.71589,0.28611,0.55098,1.28054,0.000276664,0.000276664,0.000276664
57,543.418,0.63573,1.54502,0.26395,0.30561,0.82296,0.9194,0.96668,0.9876,0.79337,0.80501,0.84746,0.86204,0.52892,0.81016,2.4168,0.28622,0.47887,1.07612,0.00027624,0.00027624,0.00027624
58,549.086,0.73318,1.39754,0.26048,0.31887,0.84323,0.90411,1,0.98801,0.8226,0.87801,0.85401,0.88944,0.61144,0.74888,2.15404,0.28301,0.42467,1.0143,0.000275816,0.000275816,0.000275816
59,562.597,0.79219,1.41922,0.26698,0.32407,0.82334,0.89072,0.98305,0.98253,0.78179,0.79363,0.86441,0.83696,0.5345,0.90657,2.60335,0.28664,0.51428,1.21427,0.000275391,0.000275391,0.000275391
60,570.193,0.7105,1.3828,0.26209,0.31808,0.82619,0.9183,0.95256,0.9878,0.79777,0.87457,0.82733,0.88302,0.63173,0.76986,2.13719,0.28746,0.50328,1.00321,0.000274967,0.000274967,0.000274967
61,575.584,0.74626,1.25184,0.26162,0.31982,0.79201,0.95287,0.98305,0.99124,0.81446,0.90446,0.80237,0.87659,0.59657,0.80561,2.3514,0.28199,0.51897,1.06711,0.000274543,0.000274543,0.000274543
62,587.384,0.68508,1.15727,0.26055,0.31109,0.79483,0.93656,0.9322,0.98674,0.80941,0.86249,0.77966,0.83104,0.56397,0.79933,2.44872,0.27586,0.50941,1.03745,0.000274119,0.000274119,0.000274119
63,599.487,0.63572,1.11815,0.25108,0.30044,0.79707,0.96243,1,0.99283,0.82792,0.86359,0.89831,0.86277,0.57923,0.77615,2.3218,0.2674,0.43044,1.0255,0.000273694,0.000273694,0.000273694
64,605.076,0.72749,1.12801,0.25998,0.31464,0.7746,0.95136,0.99458,0.99258,0.81558,0.89039,0.82611,0.85305,0.60653,0.75634,2.25844,0.26857,0.46657,1.00722,0.00027327,0.00027327,0.00027327
65,612.69,0.61791,1.16714,0.25557,0.29586,0.82383,0.95148,0.9972,0.98921,0.81553,0.85767,0.81712,0.8471,0.59505,0.77025,2.31577,0.26793,0.49056,1.02552,0.000272846,0.000272846,0.000272846
66,623.547,0.72373,1.24581,0.25771,0.32123,0.81078,0.95747,0.9322,0.98584,0.80644,0.85501,0.79965,0.83113,0.54248,0.79716,2.57318,0.26949,0.49675,1.05838,0.000272421,0.000272421,0.000272421
67,628.227,0.74327,1.18799,0.24783,0.33368,0.80191,0.95036,1,0.99303,0.80195,0.9004,0.84746,0.86734,0.60313,0.78813,2.40387,0.26516,0.48156,1.04131,0.000271997,0.000271997,0.000271997
68,636.495,0.69355,1.11531,0.24841,0.31258,0.862,0.94247,1,0.99303,0.81623,0.88214,0.83051,0.8475,0.60432,0.76551,2.41638,0.26648,0.45517,1.05879,0.000271573,0.000271573,0.000271573
69,647.584,0.74867,1.1786,0.25191,0.32426,0.81306,0.95147,0.997,0.99062,0.77307,0.89414,0.77966,0.82296,0.52021,0.88982,2.91525,0.27011,0.54173,1.34674,0.000271149,0.000271149,0.000271149
70,657.32,0.68511,1.19447,0.2499,0.31639,0.81735,0.98266,0.96084,0.98901,0.80896,0.90431,0.86441,0.86666,0.5849,0.77615,2.38073,0.26897,0.50968,1.1138,0.000270724,0.000270724,0.000270724
71,662.117,0.69877,1.27538,0.25861,0.30557,0.83053,0.93362,1,0.99224,0.81739,0.89816,0.86441,0.8935,0.5429,0.75357,2.56651,0.26796,0.46275,1.01706,0.0002703,0.0002703,0.0002703
72,671.084,0.65441,1.06409,0.247,0.2938,0.81085,0.93564,0.98571,0.99007,0.81804,0.84964,0.88136,0.87263,0.55346,0.80341,2.57107,0.26359,0.47389,1.09341,0.000269876,0.000269876,0.000269876
73,682.258,0.7474,1.1032,0.25039,0.31873,0.74543,0.95,0.98305,0.98379,0.77924,0.81799,0.83798,0.82401,0.46224,0.85749,2.57261,0.26474,0.52156,1.17962,0.000269451,0.000269451,0.000269451
74,687.028,0.70762,1.05942,0.2425,0.30953,0.81236,0.94576,0.98305,0.9913,0.82248,0.9273,0.91525,0.92572,0.65296,0.74159,1.95071,0.26247,0.40956,0.97773,0.000269027,0.000269027,0.000269027
75,696.422,0.73357,1.3494,0.24711,0.32485,0.86884,0.96642,0.9756,0.99152,0.74694,0.84505,0.84746,0.80985,0.44344,0.99438,2.91649,0.27189,0.51529,1.47222,0.000268603,0.000268603,0.000268603
76,709.09,0.65738,1.23361,0.25969,0.29596,0.85314,0.98874,0.98305,0.99467,0.80221,0.92436,0.91525,0.90791,0.66181,0.82788,2.02821,0.2657,0.43711,1.08893,0.000268179,0.000268179,0.000268179
77,715.885,0.68975,1.10265,0.23902,0.30821,0.78727,0.98677,0.98305,0.99467,0.82357,0.92469,0.91525,0.90922,0.61987,0.77713,2.12039,0.26233,0.41133,1.03763,0.000267754,0.000267754,0.000267754
78,722.393,0.72186,1.25959,0.24476,0.32054,0.83031,0.98153,0.98305,0.99467,0.83069,0.9208,0.91525,0.91093,0.67318,0.743,1.95576,0.25916,0.40312,1.02293,0.00026733,0.00026733,0.00026733
79,735.689,0.7216,1.02743,0.24208,0.30717,0.77953,0.9819,0.98305,0.99467,0.84069,0.89858,0.89831,0.88424,0.63307,0.77932,1.98889,0.25473,0.40388,1.06729,0.000266906,0.000266906,0.000266906
80,744.636,0.6144,1.05761,0.25783,0.28008,0.80694,0.98408,0.98305,0.99467,0.85245,0.91622,0.91525,0.92382,0.65101,0.71003,1.87542,0.25341,0.37238,0.9746,0.000266481,0.000266481,0.000266481
81,749.233,0.64574,0.96856,0.2434,0.27608,0.78097,0.99499,0.98305,0.99467,0.83316,0.92611,0.91525,0.90234,0.67772,0.7325,1.99406,0.25293,0.39219,1.01716,0.000266057,0.000266057,0.000266057
82,757.893,0.71812,0.99496,0.24714,0.31677,0.78327,0.99277,0.98305,0.99467,0.83538,0.94094,0.9322,0.92292,0.67458,0.71999,1.89606,0.25613,0.42047,0.94882,0.000265633,0.000265633,0.000265633
83,769.587,0.59402,0.99028,0.24523,0.27615,0.84535,0.9814,1,0.99483,0.83989,0.91379,0.89826,0.87791,0.65045,0.72509,1.9023,0.25505,0.40407,1.02391,0.000265209,0.000265209,0.000265209
84,777.008,0.59467,0.95599,0.23865,0.27783,0.82238,0.98108,1,0.99483,0.8216,0.90712,0.88136,0.86787,0.60889,0.74014,2.02835,0.25349,0.39092,0.98074,0.000264784,0.000264784,0.000264784
85,783.112,0.66159,1.10154,0.23171,0.28797,0.80044,0.98048,1,0.99483,0.84078,0.91344,0.89437,0.8849,0.62278,0.74233,2.04714,0.24979,0.36551,0.99997,0.00026436,0.00026436,0.00026436
86,795.987,0.72549,1.03329,0.23162,0.29994,0.77519,1,0.99667,0.995,0.84284,0.90928,0.89831,0.88568,0.6741,0.75723,2.02507,0.25,0.36997,1.05687,0.000263936,0.000263936,0.000263936
87,806.458,0.6191,1.00393,0.22765,0.27816,0.79637,0.98299,1,0.99283,0.82852,0.87926,0.88136,0.86794,0.61574,0.77126,2.1683,0.25426,0.38178,1.08786,0.000263511,0.000263511,0.000263511
88,811.078,0.66062,1.03263,0.236,0.29491,0.75961,0.97976,0.98305,0.99382,0.80178,0.91199,0.91525,0.90651,0.60533,0.80132,2.12464,0.25408,0.3853,1.10345,0.000263087,0.000263087,0.000263087
89,817.188,0.66168,1.08589,0.24822,0.29087,0.79559,0.98325,0.99494,0.99483,0.8206,0.88276,0.89335,0.88121,0.57985,0.75998,2.15341,0.24997,0.3667,1.08068,0.000262663,0.000262663,0.000262663
90,829.182,0.68936,1.05132,0.2305,0.30425,0.77872,0.98326,0.99536,0.99483,0.82862,0.92343,0.91525,0.90337,0.59845,0.76669,2.18162,0.24646,0.37558,1.09204,0.000262239,0.000262239,0.000262239
91,840.19,0.70666,1.06236,0.23927,0.30126,0.779,1,0.9995,0.995,0.83062,0.92767,0.91525,0.9082,0.65324,0.74183,2.02614,0.2483,0.3646,1.06041,0.000261814,0.000261814,0.000261814
92,845.197,0.65729,1.01974,0.22773,0.28571,0.73795,1,0.98267,0.99483,0.82141,0.93083,0.91525,0.90359,0.6444,0.74613,2.10223,0.25335,0.37995,1.09025,0.00026139,0.00026139,0.00026139
93,852.093,0.66965,1.04723,0.2289,0.28837,0.74494,1,0.99377,0.995,0.81553,0.86317,0.89831,0.84788,0.59084,0.75183,2.15787,0.25301,0.38539,1.11599,0.000260966,0.000260966,0.000260966
94,862.892,0.65828,0.93293,0.22661,0.29162,0.77224,0.98326,0.99567,0.99483,0.79613,0.90505,0.88136,0.87472,0.61748,0.76807,1.99847,0.25021,0.39261,1.10941,0.000260541,0.000260541,0.000260541
95,874.873,0.70632,0.90093,0.22877,0.29372,0.73257,0.9993,1,0.995,0.83074,0.90961,0.89831,0.87629,0.61592,0.765,2.04842,0.24508,0.36149,1.0469,0.000260117,0.000260117,0.000260117
96,879.66,0.59774,0.97898,0.22382,0.27986,0.78657,1,0.99762,0.995,0.86722,0.90948,0.89831,0.87979,0.70615,0.67544,1.75823,0.24283,0.34973,0.91749,0.000259693,0.000259693,0.000259693
97,887.388,0.67191,0.92354,0.23298,0.29169,0.75634,0.98332,0.9995,0.99483,0.84394,0.91975,0.91525,0.90344,0.6486,0.70484,1.90537,0.24138,0.35404,0.97504,0.000259269,0.000259269,0.000259269
98,896.185,0.69452,0.97473,0.222,0.29654,0.74913,0.98333,0.99951,0.99483,0.85789,0.93144,0.9322,0.92394,0.63845,0.70388,1.96877,0.23872,0.35518,1.00671,0.000258844,0.000258844,0.000258844
99,908.025,0.65101,0.95065,0.21412,0.29551,0.78127,0.99423,0.98305,0.99483,0.83905,0.9428,0.9322,0.92438,0.66374,0.77404,1.95558,0.23464,0.37933,1.05313,0.00025842,0.00025842,0.00025842
100,912.653,0.65549,0.99063,0.2279,0.29064,0.77947,0.9921,0.98305,0.99467,0.85126,0.94078,0.9322,0.92556,0.68206,0.70348,1.87966,0.23346,0.35966,0.94728,0.000257996,0.000257996,0.000257996
101,921.681,0.6772,0.92299,0.22227,0.29418,0.77373,0.99142,0.98305,0.99467,0.86367,0.94014,0.9322,0.92616,0.65316,0.67019,1.92562,0.23371,0.3643,0.9291,0.000257571,0.000257571,0.000257571
102,933.897,0.66756,0.95681,0.22238,0.29321,0.7461,0.97889,0.98305,0.99323,0.84671,0.91502,0.91258,0.90388,0.60505,0.71613,2.20994,0.2375,0.39975,0.99469,0.000257147,0.000257147,0.000257147
103,942.374,0.64673,0.92761,0.21294,0.28388,0.77949,0.93496,0.98305,0.99145,0.83065,0.86612,0.91525,0.89107,0.64123,0.69745,2.0512,0.23839,0.44209,0.94981,0.000256723,0.000256723,0.000256723
104,946.767,0.61432,0.90953,0.21328,0.27422,0.7735,0.95154,0.99839,0.99224,0.83495,0.88614,0.92346,0.91351,0.6272,0.69119,2.02492,0.23327,0.43155,0.96793,0.000256299,0.000256299,0.000256299
105,955.991,0.68642,0.88717,0.21518,0.28911,0.75898,0.95008,1,0.99253,0.82601,0.90078,0.92328,0.91581,0.64468,0.73472,1.96228,0.23098,0.43112,0.98086,0.000255874,0.000255874,0.000255874
106,968.906,0.65516,0.84894,0.20689,0.28494,0.74719,0.9918,0.98305,0.99452,0.85896,0.9405,0.9322,0.92799,0.68794,0.71285,1.74757,0.23153,0.37918,0.94315,0.00025545,0.00025545,0.00025545
107,976.321,0.63736,0.95174,0.21354,0.29243,0.76695,0.96559,1,0.99402,0.8375,0.88888,0.86441,0.87155,0.56066,0.75062,2.26929,0.23054,0.3994,1.06627,0.000255026,0.000255026,0.000255026
108,983.787,0.66229,0.98376,0.20931,0.28764,0.76328,0.96553,1,0.99402,0.82072,0.87709,0.84746,0.85655,0.63023,0.78458,2.04841,0.2281,0.41477,1.09521,0.000254601,0.000254601,0.000254601
109,995.389,0.67384,0.92308,0.20945,0.28767,0.76092,0.9937,0.98305,0.99437,0.81643,0.90766,0.89831,0.88178,0.63064,0.78976,2.10016,0.22568,0.41367,1.08679,0.000254177,0.000254177,0.000254177
110,1006.6,0.67554,1.00029,0.21506,0.29214,0.77098,0.99306,0.98305,0.99452,0.8208,0.94169,0.9322,0.92866,0.69826,0.77364,1.80964,0.22278,0.39596,1.10465,0.000253753,0.000253753,0.000253753
111,1010.84,0.65072,0.90297,0.21502,0.27051,0.78017,0.998,0.98305,0.99467,0.82424,0.94549,0.9322,0.9282,0.66066,0.77592,1.98314,0.22782,0.37377,1.08671,0.000253329,0.000253329,0.000253329
112,1021.48,0.67025,0.92409,0.20508,0.28957,0.74027,0.98323,0.99382,0.99483,0.85904,0.92746,0.91525,0.90625,0.75307,0.68993,1.65723,0.22933,0.35253,0.99465,0.000252904,0.000252904,0.000252904
113,1034.79,0.65165,0.85827,0.20822,0.27849,0.79271,0.99751,0.98305,0.99467,0.84403,0.94557,0.9322,0.92859,0.70033,0.74294,1.79984,0.22794,0.37926,1.03213,0.00025248,0.00025248,0.00025248
114,1042.06,0.65042,0.71355,0.21327,0.27678,0.77213,1,0.9992,0.995,0.84323,0.94565,0.9322,0.92665,0.71802,0.72861,1.72699,0.22811,0.36772,0.97618,0.000252056,0.000252056,0.000252056
115,1049.89,0.61861,0.84076,0.21042,0.27058,0.7617,1,0.99881,0.995,0.84844,0.9413,0.9322,0.92744,0.70815,0.70322,1.74325,0.2233,0.36422,0.99094,0.000251631,0.000251631,0.000251631
116,1063.21,0.5846,0.71078,0.20381,0.2706,0.78385,0.9961,1,0.995,0.85613,0.93631,0.9322,0.92636,0.66393,0.71639,1.87642,0.22606,0.35788,0.99805,0.000251207,0.000251207,0.000251207
117,1070.34,0.62131,0.77104,0.20953,0.27758,0.76703,0.9957,1,0.995,0.84958,0.94008,0.9322,0.92797,0.67043,0.74941,1.80069,0.22925,0.35705,1.00266,0.000250783,0.000250783,0.000250783
118,1074.68,0.64217,0.88865,0.20516,0.27577,0.77333,0.99762,1,0.995,0.85817,0.94824,0.93154,0.92573,0.65982,0.69267,1.71232,0.22515,0.34082,0.93378,0.000250359,0.000250359,0.000250359
119,1085.51,0.55131,0.79059,0.21216,0.25227,0.77276,0.99838,1,0.995,0.85954,0.94479,0.9322,0.92592,0.6929,0.67458,1.66812,0.22077,0.3555,0.92178,0.000249934,0.000249934,0.000249934
120,1096.48,0.57906,0.74116,0.20099,0.26202,0.76299,0.99843,1,0.995,0.84418,0.94131,0.9322,0.92301,0.65237,0.7196,1.80096,0.22029,0.36594,0.9742,0.00024951,0.00024951,0.00024951
