epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,95.9549,0.52441,4.43421,0.93374,0.33443,1.03794,0.93022,0.89474,0.96901,0.80377,0.98962,0.68421,0.685,0.45009,0.55373,4.83603,0.90116,0.38568,1.10394,0.00026436,0.00026436,0.00026436
38,98.1908,0.52003,4.43344,0.93065,0.33515,1.05922,0.96559,0.84211,0.96528,0.79061,0.98796,0.68421,0.685,0.45009,0.56078,4.83353,0.89462,0.3694,1.10649,0.00026337,0.00026337,0.00026337
39,100.435,0.4919,4.39373,0.90877,0.33587,1.03613,1,0.88576,0.97549,0.80196,0.98497,0.68421,0.685,0.44156,0.53678,4.81114,0.89537,0.36418,1.10302,0.00026238,0.00026238,0.00026238
40,102.651,0.51246,4.43078,0.95725,0.31955,1.04072,0.9473,0.94621,0.99,0.83949,0.98072,0.68421,0.685,0.45009,0.52928,4.73656,0.90606,0.35228,1.0964,0.00026139,0.00026139,0.00026139
41,105.143,0.5047,4.4054,0.9423,0.32268,1.01065,0.93544,1,0.99,0.83016,0.97961,0.68421,0.685,0.41721,0.57115,4.69051,0.92147,0.37557,1.10738,0.0002604,0.0002604,0.0002604
42,107.376,0.49775,4.33633,0.95455,0.32795,1.05194,0.94906,0.98113,0.99,0.84356,0.98174,0.68421,0.685,0.42607,0.54758,4.68453,0.90985,0.35405,1.09895,0.00025941,0.00025941,0.00025941
43,109.624,0.46474,4.25397,0.94043,0.31035,1.01311,0.94669,0.93519,0.98555,0.83061,0.98379,0.68421,0.685,0.44246,0.5395,4.71855,0.88536,0.3404,1.10048,0.00025842,0.00025842,0.00025842
44,111.86,0.48463,4.34372,0.90541,0.31441,1.03707,0.94709,0.94236,0.98037,0.83584,0.98349,0.68421,0.685,0.44246,0.53089,4.78787,0.86204,0.33996,1.08975,0.00025743,0.00025743,0.00025743
45,114.125,0.46045,4.37688,0.88445,0.31444,1.04651,0.94693,0.93957,0.97755,0.82389,0.98416,0.68421,0.685,0.44229,0.52791,4.84984,0.84449,0.35591,1.09036,0.00025644,0.00025644,0.00025644
46,116.397,0.48393,4.40091,0.90254,0.32886,1.07581,0.97091,0.94737,0.97667,0.8336,0.98339,0.68421,0.685,0.44229,0.50627,4.78598,0.84377,0.35031,1.08404,0.00025545,0.00025545,0.00025545
47,118.647,0.42459,4.30088,0.88862,0.30789,1.00262,0.97367,0.94737,0.98154,0.84125,0.98307,0.68421,0.685,0.44229,0.50149,4.75625,0.8423,0.34809,1.08286,0.00025446,0.00025446,0.00025446
48,120.9,0.44643,4.38212,0.90699,0.32426,1.04328,0.9818,0.94737,0.98458,0.84304,0.98287,0.68421,0.685,0.4429,0.49096,4.76921,0.83995,0.33472,1.07658,0.00025347,0.00025347,0.00025347
49,123.113,0.45863,4.3604,0.91093,0.30452,1.03902,0.98616,0.94737,0.98154,0.83118,0.98279,0.68421,0.685,0.41208,0.51143,4.83756,0.83484,0.34365,1.0849,0.00025248,0.00025248,0.00025248
50,125.399,0.42638,4.3267,0.86803,0.2977,0.98313,0.99628,0.94737,0.97893,0.83894,0.98064,0.68421,0.685,0.414,0.54338,4.82931,0.83329,0.36535,1.10371,0.00025149,0.00025149,0.00025149
51,127.506,0.43426,4.12309,0.88061,0.30066,1.04816,1,0.94405,0.98154,0.80336,0.97902,0.68421,0.685,0.4315,0.5629,4.78641,0.83003,0.38005,1.11274,0.0002505,0.0002505,0.0002505
52,129.622,0.44916,4.29039,0.87866,0.31372,1.0388,1,0.88421,0.96689,0.7967,0.97761,0.68421,0.685,0.4315,0.57185,4.75326,0.82932,0.37431,1.11312,0.00024951,0.00024951,0.00024951
53,131.756,0.46387,4.25441,0.86,0.30557,0.98396,1,0.88371,0.95073,0.8196,0.97607,0.68421,0.685,0.43896,0.54409,4.73825,0.81737,0.35044,1.10062,0.00024852,0.00024852,0.00024852
54,133.944,0.45269,4.28033,0.84583,0.30128,0.98239,0.9442,0.94737,0.97513,0.82271,0.97706,0.68421,0.685,0.43691,0.53966,4.7784,0.80661,0.32444,1.11124,0.00024753,0.00024753,0.00024753
55,136.304,0.43849,4.32369,0.83271,0.31415,1.00547,0.98869,0.94737,0.97893,0.8268,0.97822,0.68421,0.685,0.44614,0.56876,4.78208,0.79972,0.30983,1.1225,0.00024654,0.00024654,0.00024654
56,138.675,0.43257,4.26092,0.82409,0.29056,0.99262,0.98589,0.94737,0.98154,0.82972,0.97904,0.68421,0.685,0.45567,0.58691,4.78344,0.80283,0.32711,1.12013,0.00024555,0.00024555,0.00024555
57,141.036,0.4551,4.24641,0.83488,0.30462,1.02398,0.98884,0.94737,0.98458,0.84515,0.97692,0.68421,0.685,0.45475,0.56011,4.73557,0.8065,0.31379,1.11485,0.00024456,0.00024456,0.00024456
58,143.653,0.43552,4.13512,0.84745,0.30001,1.00546,0.98607,0.94737,0.98818,0.83522,0.97461,0.68421,0.685,0.45475,0.54961,4.71425,0.80673,0.32276,1.11358,0.00024357,0.00024357,0.00024357
59,146.044,0.45154,4.21193,0.81291,0.29383,0.98377,0.94936,0.98728,0.9925,0.86297,0.97234,0.68421,0.685,0.44609,0.54234,4.69985,0.80496,0.32207,1.11032,0.00024258,0.00024258,0.00024258
60,148.67,0.43889,4.17204,0.81557,0.29378,1.00053,1,0.8871,0.98555,0.84762,0.9707,0.68421,0.685,0.45965,0.53258,4.71282,0.80093,0.323,1.10529,0.00024159,0.00024159,0.00024159
61,151.024,0.43221,4.32116,0.8111,0.29793,0.97378,1,0.88707,0.98367,0.81305,0.96845,0.68421,0.685,0.4555,0.59732,4.7246,0.79516,0.32364,1.11884,0.0002406,0.0002406,0.0002406
62,153.43,0.44867,4.2685,0.81505,0.30145,1.00214,0.94509,0.90642,0.98555,0.81717,0.96782,0.68421,0.685,0.43955,0.58742,4.70902,0.79055,0.34509,1.11498,0.00023961,0.00023961,0.00023961
63,155.782,0.44895,4.28963,0.80774,0.28998,0.97628,0.94552,0.91413,0.98555,0.81851,0.96746,0.68421,0.685,0.45525,0.58742,4.73622,0.78246,0.35115,1.13657,0.00023862,0.00023862,0.00023862
64,158.135,0.45578,4.33929,0.81264,0.29605,0.98034,0.94453,0.89631,0.98367,0.82915,0.96686,0.68421,0.685,0.43645,0.59065,4.75227,0.77815,0.35282,1.15871,0.00023763,0.00023763,0.00023763
65,160.503,0.42587,4.2921,0.80503,0.28266,1.03267,0.94983,0.99665,0.99,0.84108,0.97028,0.68421,0.685,0.45525,0.5905,4.70585,0.76994,0.35815,1.1506,0.00023664,0.00023664,0.00023664
66,162.864,0.3863,4.19547,0.78185,0.28696,0.97158,0.94067,1,0.9925,0.82253,0.9738,0.68421,0.685,0.46627,0.61307,4.68247,0.77045,0.36755,1.15206,0.00023565,0.00023565,0.00023565
67,165.228,0.4343,4.21434,0.78476,0.27543,0.97513,0.94797,1,0.995,0.80649,0.9733,0.68421,0.685,0.46627,0.62145,4.71841,0.76685,0.36784,1.16202,0.00023466,0.00023466,0.00023466
68,167.608,0.40026,4.1469,0.78529,0.26857,0.95579,0.93376,1,0.9925,0.8141,0.97186,0.68421,0.685,0.46535,0.60719,4.74129,0.75943,0.352,1.16107,0.00023367,0.00023367,0.00023367
69,169.997,0.3904,4.08635,0.77191,0.27055,0.94521,1,0.93655,0.99024,0.82497,0.96634,0.68421,0.685,0.43341,0.61628,4.77158,0.74638,0.36344,1.17526,0.00023268,0.00023268,0.00023268
70,172.342,0.39044,4.2422,0.76541,0.28213,0.94008,1,0.94707,0.98818,0.82136,0.96456,0.68421,0.685,0.40734,0.59595,4.79321,0.74343,0.33334,1.17045,0.00023169,0.00023169,0.00023169
71,174.706,0.42849,4.19417,0.77675,0.26821,0.98106,0.99935,0.94737,0.98818,0.82208,0.96423,0.68421,0.685,0.40135,0.57808,4.83057,0.7401,0.32362,1.16019,0.0002307,0.0002307,0.0002307
72,177.064,0.37709,4.08429,0.76917,0.26475,0.95874,1,0.94025,0.98818,0.8192,0.96712,0.68421,0.685,0.40569,0.56733,4.85647,0.73532,0.32458,1.14521,0.00022971,0.00022971,0.00022971
73,179.443,0.37847,4.10366,0.75903,0.25862,0.94523,0.99647,0.94737,0.98458,0.81754,0.97212,0.68421,0.685,0.44062,0.53419,4.80887,0.72398,0.31802,1.11864,0.00022872,0.00022872,0.00022872
74,181.836,0.40119,4.18519,0.73913,0.2565,0.96976,0.99345,0.94737,0.9863,0.82492,0.97086,0.68421,0.685,0.44548,0.5215,4.7643,0.72035,0.31692,1.10756,0.00022773,0.00022773,0.00022773
75,184.23,0.37298,4.22189,0.75177,0.25303,0.94362,0.99149,0.94737,0.9863,0.84311,0.96856,0.68421,0.685,0.44548,0.51447,4.73679,0.71498,0.32066,1.10803,0.00022674,0.00022674,0.00022674
76,186.374,0.40477,4.02807,0.75506,0.25852,0.97406,0.99061,0.94737,0.9863,0.84254,0.96761,0.68421,0.685,0.47081,0.51325,4.70669,0.7104,0.32774,1.11868,0.00022575,0.00022575,0.00022575
77,188.784,0.37218,4.12775,0.76024,0.25286,0.97002,0.93898,0.89474,0.93135,0.81891,0.96918,0.68421,0.685,0.44388,0.50609,4.70751,0.70343,0.32017,1.1293,0.00022476,0.00022476,0.00022476
78,190.779,0.37329,4.09052,0.71648,0.25389,0.93247,0.93865,0.89474,0.95447,0.82738,0.96941,0.68421,0.685,0.44388,0.50981,4.69436,0.69856,0.32285,1.13402,0.00022377,0.00022377,0.00022377
79,192.811,0.34121,4.06885,0.72242,0.2476,0.91348,0.93919,0.89474,0.93508,0.82391,0.97019,0.68421,0.685,0.44192,0.51966,4.66947,0.69408,0.31243,1.13745,0.00022278,0.00022278,0.00022278
80,195.061,0.38963,4.12257,0.72624,0.27165,0.95664,0.93916,0.89474,0.93508,0.81982,0.97088,0.68421,0.685,0.46058,0.51731,4.66149,0.69104,0.29916,1.13197,0.00022179,0.00022179,0.00022179
81,197.312,0.38216,4.11617,0.70909,0.27788,0.94735,0.99094,0.94737,0.9863,0.86302,0.97261,0.68421,0.685,0.45227,0.47768,4.64651,0.69239,0.27864,1.10679,0.0002208,0.0002208,0.0002208
82,199.805,0.3694,4.04406,0.71306,0.25445,0.93377,0.99056,0.94737,0.9863,0.87679,0.97347,0.68421,0.685,0.44856,0.47055,4.63896,0.68972,0.27873,1.10149,0.00021981,0.00021981,0.00021981
83,202.368,0.36719,4.03726,0.69141,0.26637,0.92114,0.99206,0.94737,0.9863,0.86764,0.97259,0.68421,0.685,0.44231,0.4766,4.64698,0.68381,0.28392,1.1075,0.00021882,0.00021882,0.00021882
84,204.63,0.38301,4.18445,0.6832,0.2632,0.93618,0.99533,0.94737,0.9863,0.86983,0.9693,0.68421,0.685,0.44315,0.49521,4.68907,0.67855,0.31198,1.12066,0.00021783,0.00021783,0.00021783
85,206.917,0.41185,4.20638,0.69448,0.26505,0.9808,0.9559,0.94737,0.98818,0.84188,0.96851,0.68421,0.685,0.43365,0.55656,4.75361,0.67078,0.31543,1.15429,0.00021684,0.00021684,0.00021684
86,209.194,0.37748,4.18904,0.69377,0.27729,0.94393,0.96169,0.94737,0.99024,0.81713,0.96792,0.68421,0.685,0.43315,0.58368,4.76547,0.66927,0.31866,1.16662,0.00021585,0.00021585,0.00021585
