epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.9476,2.0458,11.6166,0.62217,1.08222,3.11993,0.68674,0.63636,0.67229,0.41067,0,0,0,0,1.69698,11.2683,0.5529,1.22801,2.09355,8e-05,8e-05,0.0734133
2,15.5307,2.24606,11.6013,0.64883,1.17104,3.67294,0.79615,0.71154,0.7209,0.4149,0,0,0,0,1.67012,11.2795,0.54538,1.21691,2.03896,0.000179745,0.000179745,0.0401797
3,19.0854,2.39355,11.4853,0.55936,1.31862,3.31678,0.79615,0.71154,0.7209,0.4149,0,0,0,0,1.67012,11.2795,0.54538,1.21691,2.03896,0.000279208,0.000279208,0.00694587
4,22.6573,2.34118,11.6343,0.57339,1.34502,3.29649,0.53529,0.81818,0.66683,0.40799,0,0,0,0,1.67211,11.2809,0.54087,1.19812,2.00541,0.000298727,0.000298727,0.000298727
5,26.111,2.38162,11.5967,0.55281,1.32886,3.64121,0.62444,0.81818,0.68836,0.40757,0,0,0,0,1.67424,11.2958,0.53779,1.17459,1.98891,0.000298303,0.000298303,0.000298303
6,29.5705,2.3558,11.4752,0.55757,1.53265,3.60102,0.62444,0.81818,0.68836,0.40757,0,0,0,0,1.67424,11.2958,0.53779,1.17459,1.98891,0.000297879,0.000297879,0.000297879
7,33.0296,2.51278,11.5274,0.63106,1.39835,3.53034,0.69009,0.81818,0.7125,0.42947,0,0,0,0,1.68212,11.3335,0.55023,1.16688,2.00298,0.000297454,0.000297454,0.000297454
8,36.699,2.34014,11.502,0.53712,1.26503,3.2248,0.82032,0.45455,0.58289,0.25087,0,0,0,0,2.38833,11.2379,0.49968,2.12015,3.09038,0.00029703,0.00029703,0.00029703
9,40.4423,2.43439,11.4955,0.53466,1.36086,2.86357,0.82032,0.45455,0.58289,0.25087,0,0,0,0,2.38833,11.2379,0.49968,2.12015,3.09038,0.000296606,0.000296606,0.000296606
10,42.8822,2.424,11.5302,0.59616,1.31848,2.64834,0.81959,0.45455,0.545,0.27362,0,0,0,0,2.43893,11.2259,0.49839,2.12909,3.09,0.000296181,0.000296181,0.000296181
11,44.1468,2.27862,11.5779,0.49938,1.17673,2.63249,0.81959,0.45455,0.545,0.27362,0,0,0,0,2.43893,11.2259,0.49839,2.12909,3.09,0.000295757,0.000295757,0.000295757
12,45.422,2.47813,11.4021,0.51403,1.30633,2.70075,0.42673,0.54165,0.42606,0.18336,0,0,0,0,2.45188,11.1448,0.5805,1.90707,3.17991,0.000295333,0.000295333,0.000295333
13,47.2105,2.19653,11.5494,0.45853,1.15973,2.37378,0.6015,0.63636,0.61944,0.29377,0,0,0,0,1.95352,11.1223,0.50082,1.55672,2.26336,0.000294909,0.000294909,0.000294909
14,51.1266,2.20321,11.3891,0.44118,1.08711,2.43701,0.6015,0.63636,0.61944,0.29377,0,0,0,0,1.95352,11.1223,0.50082,1.55672,2.26336,0.000294484,0.000294484,0.000294484
15,55.0559,2.28705,11.3878,0.47493,1.15699,2.50826,0.53836,0.54545,0.67626,0.36259,0,0,0,0,1.87995,11.1967,0.48061,1.3949,2.05229,0.00029406,0.00029406,0.00029406
16,58.9773,2.11907,11.3636,0.4526,1.0556,2.03416,0.74456,0.54545,0.70308,0.28072,0,0,0,0,2.05101,11.2419,0.47687,1.45618,2.33852,0.000293636,0.000293636,0.000293636
17,62.8956,1.94488,11.4601,0.4634,1.0762,1.9764,0.74456,0.54545,0.70308,0.28072,0,0,0,0,2.05101,11.2419,0.47687,1.45618,2.33852,0.000293211,0.000293211,0.000293211
18,66.8288,1.82693,11.3801,0.44412,1.04027,1.9782,0.48039,0.81818,0.61712,0.20456,0,0,0,0,2.23349,11.2541,0.47357,1.48249,2.59361,0.000292787,0.000292787,0.000292787
19,70.7528,2.08569,11.2681,0.40817,1.17671,2.34104,0.48039,0.81818,0.61712,0.20456,0,0,0,0,2.23349,11.2541,0.47357,1.48249,2.59361,0.000292363,0.000292363,0.000292363
20,74.6912,1.85094,11.3997,0.40035,1.06144,1.85448,0.75657,0.72727,0.79682,0.29569,0,0,0,0,2.04992,11.1697,0.45952,1.31362,2.25597,0.000291939,0.000291939,0.000291939
21,78.3343,1.9808,11.383,0.37935,1.04304,1.905,0.81786,0.72727,0.80731,0.41403,0,0,0,0,1.81484,11.0775,0.45913,1.12292,2.0602,0.000291514,0.000291514,0.000291514
22,81.8675,1.75024,11.258,0.41412,0.96483,1.85762,0.81786,0.72727,0.80731,0.41403,0,0,0,0,1.81484,11.0775,0.45913,1.12292,2.0602,0.00029109,0.00029109,0.00029109
23,85.4151,1.75119,11.2357,0.39106,0.95455,1.77475,0.74794,0.81818,0.83149,0.4526,0,0,0,0,1.788,11.0497,0.46279,1.00183,2.07305,0.000290666,0.000290666,0.000290666
24,89.3826,1.75039,11.2927,0.40062,0.91984,1.77698,0.66287,0.81818,0.76814,0.41452,0,0,0,0,1.81287,11.0371,0.46909,1.06402,2.0463,0.000290241,0.000290241,0.000290241
25,92.9265,1.75692,11.2154,0.40411,0.89399,1.68998,0.66287,0.81818,0.76814,0.41452,0,0,0,0,1.81287,11.0371,0.46909,1.06402,2.0463,0.000289817,0.000289817,0.000289817
26,96.4662,1.68953,11.3198,0.39211,0.87845,1.81242,0.58937,0.81818,0.71824,0.37171,0,0,0,0,1.89402,11.0755,0.4762,1.13093,2.2016,0.000289393,0.000289393,0.000289393
27,99.35,1.66174,11.2139,0.40127,0.86054,1.7748,0.58937,0.81818,0.71824,0.37171,0,0,0,0,1.89402,11.0755,0.4762,1.13093,2.2016,0.000288969,0.000288969,0.000288969
28,103.277,1.50606,11.1486,0.3938,0.78885,1.80788,0.56046,0.72727,0.66816,0.36564,0,0,0,0,1.86806,11.1429,0.48396,1.12053,2.152,0.000288544,0.000288544,0.000288544
29,107.217,1.7643,11.2014,0.40554,0.80697,1.81627,0.5933,0.63636,0.66583,0.40874,0,0,0,0,1.78817,11.1279,0.48305,1.03486,1.98288,0.00028812,0.00028812,0.00028812
30,111.099,1.56246,11.281,0.39776,0.79883,1.65572,0.5933,0.63636,0.66583,0.40874,0,0,0,0,1.78817,11.1279,0.48305,1.03486,1.98288,0.000287696,0.000287696,0.000287696
31,114.993,1.56495,11.0974,0.38903,0.74291,1.68165,0.80972,0.81818,0.78186,0.44214,0,0,0,0,1.82748,11.075,0.47637,1.02823,2.01427,0.000287271,0.000287271,0.000287271
32,118.89,1.52912,11.0123,0.42356,0.77113,1.7531,0.74678,0.80531,0.77225,0.42275,0,0,0,0,1.7337,11.0632,0.47494,1.06242,1.90414,0.000286847,0.000286847,0.000286847
33,122.782,1.50815,10.9517,0.39363,0.7268,1.521,0.74678,0.80531,0.77225,0.42275,0,0,0,0,1.7337,11.0632,0.47494,1.06242,1.90414,0.000286423,0.000286423,0.000286423
34,126.692,1.51049,11.0659,0.39489,0.74171,1.61147,0.70999,0.72727,0.71702,0.41215,0,0,0,0,1.73426,11.1019,0.46981,1.13607,2.01425,0.000285999,0.000285999,0.000285999
35,130.253,1.33907,11.0824,0.39758,0.6938,1.74797,0.70999,0.72727,0.71702,0.41215,0,0,0,0,1.73426,11.1019,0.46981,1.13607,2.01425,0.000285574,0.000285574,0.000285574
36,133.765,1.29336,11.0006,0.3758,0.64985,1.43216,0.71144,0.67449,0.70495,0.39201,0,0,0,0,1.80497,11.1212,0.46342,1.1198,2.09223,0.00028515,0.00028515,0.00028515
37,137.275,1.57957,11.1369,0.37027,0.72525,1.50236,0.81702,0.81238,0.73669,0.43189,0,0,0,0,1.87719,11.0936,0.45585,1.15703,2.12298,0.000284726,0.000284726,0.000284726
38,140.775,1.39386,10.7745,0.38253,0.70338,1.56009,0.81702,0.81238,0.73669,0.43189,0,0,0,0,1.87719,11.0936,0.45585,1.15703,2.12298,0.000284301,0.000284301,0.000284301
39,144.32,1.35529,10.9497,0.37116,0.68663,1.64491,0.74062,0.81818,0.73441,0.41239,0,0,0,0,1.71831,11.0759,0.45191,1.08562,2.00804,0.000283877,0.000283877,0.000283877
40,147.863,1.34769,11.0519,0.38228,0.68626,1.56419,0.73839,0.81818,0.76459,0.40117,0,0,0,0,1.72656,11.0704,0.44484,1.04825,1.99155,0.000283453,0.000283453,0.000283453
