epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,53.0418,1.39995,10.2337,0.41626,0.69663,1.70917,0.67341,0.88889,0.86398,0.37255,0,0,0,0,2.23502,10.4513,0.54779,1.24961,2.59969,0.000288544,0.000288544,0.000288544
29,54.4979,1.48992,10.272,0.43566,0.71988,1.63454,0.76098,0.83333,0.85326,0.38508,0,0,0,0,2.22784,10.3128,0.55,1.3039,2.50127,0.00028812,0.00028812,0.00028812
30,55.9528,1.56079,10.4843,0.44597,0.70863,1.66282,0.77037,0.77778,0.85095,0.38616,0,0,0,0,2.2429,10.3069,0.54468,1.28722,2.5141,0.000287696,0.000287696,0.000287696
31,57.4184,1.34611,10.2901,0.45085,0.65096,1.65704,0.74559,0.83333,0.87923,0.36791,0,0,0,0,2.14455,10.2594,0.54231,1.29852,2.37654,0.000287271,0.000287271,0.000287271
32,58.8955,1.45833,10.28,0.46413,0.68683,1.57158,0.65266,0.88889,0.85797,0.38829,0,0,0,0,2.18977,10.2924,0.53441,1.39693,2.32883,0.000286847,0.000286847,0.000286847
33,60.3355,1.33485,10.1264,0.43375,0.6539,1.54717,0.62802,0.93815,0.83166,0.41633,0,0,0,0,2.18176,10.1837,0.50514,1.54616,2.20702,0.000286423,0.000286423,0.000286423
34,61.7742,1.25715,9.99536,0.45899,0.62513,1.59458,0.64277,0.94444,0.82001,0.41436,0,0,0,0,2.17115,10.2078,0.4999,1.50762,2.28354,0.000285999,0.000285999,0.000285999
35,63.2064,1.42163,10.1335,0.45082,0.61292,1.48812,0.65746,0.77778,0.82755,0.42612,0,0,0,0,2.15606,10.2203,0.49698,1.48977,2.35411,0.000285574,0.000285574,0.000285574
36,64.6878,1.31111,9.99727,0.43867,0.6417,1.53166,0.77521,0.77778,0.85505,0.44436,0,0,0,0,2.11172,10.2469,0.49316,1.37673,2.35271,0.00028515,0.00028515,0.00028515
37,66.6154,1.39541,9.92184,0.43623,0.67561,1.73939,0.69443,0.88397,0.88284,0.47645,0,0,0,0,2.04186,10.1965,0.48667,1.33216,2.34466,0.000284726,0.000284726,0.000284726
38,68.5156,1.33132,9.77817,0.43214,0.63246,1.63595,0.70237,0.91833,0.89118,0.47156,0,0,0,0,2.07686,10.2301,0.47651,1.41897,2.42948,0.000284301,0.000284301,0.000284301
39,69.9964,1.29953,9.7055,0.44517,0.61794,1.55945,0.82967,0.81255,0.89784,0.4982,0,0,0,0,2.09943,10.1872,0.4722,1.43789,2.46793,0.000283877,0.000283877,0.000283877
40,71.8858,1.32438,9.75168,0.43492,0.64685,1.57285,0.79533,0.86426,0.88817,0.49308,0,0,0,0,2.1691,10.0523,0.47369,1.33238,2.49402,0.000283453,0.000283453,0.000283453
41,73.3544,1.34099,9.68347,0.44948,0.6791,1.61183,0.6257,0.94444,0.83625,0.48412,0,0,0,0,2.29849,10.1188,0.4768,1.60566,2.53254,0.000283029,0.000283029,0.000283029
42,74.8515,1.31328,9.59165,0.44717,0.63172,1.46444,0.92845,0.61111,0.81444,0.49755,0,0,0,0,2.25611,10.0654,0.48284,1.89749,2.55735,0.000282604,0.000282604,0.000282604
43,76.3358,1.26535,9.36569,0.43378,0.62668,1.53591,0.9174,0.61111,0.82022,0.49726,0,0,0,0,2.38144,10.0965,0.49226,2.06409,2.87809,0.00028218,0.00028218,0.00028218
44,77.8114,1.26186,9.33091,0.43602,0.60678,1.38517,0.92046,0.64397,0.83857,0.49548,0,0,0,0,2.22647,10.0073,0.5143,2.09364,2.53394,0.000281756,0.000281756,0.000281756
45,79.2956,1.3266,9.14069,0.42486,0.58749,1.51649,0.89343,0.66667,0.79045,0.48024,0,0,0,0,2.14445,9.99385,0.51822,2.01601,2.47381,0.000281331,0.000281331,0.000281331
46,80.7529,1.31041,9.19106,0.41624,0.6095,1.42026,0.81202,0.72008,0.83122,0.49049,0,0,0,0,2.07963,9.89207,0.51885,1.62959,2.39603,0.000280907,0.000280907,0.000280907
47,82.2249,1.27296,8.93004,0.44955,0.63003,1.559,0.71232,0.82568,0.86931,0.51369,0,0,0,0,2.01702,9.81374,0.51454,1.29277,2.34416,0.000280483,0.000280483,0.000280483
48,84.1205,1.26876,8.76763,0.43216,0.61657,1.68757,0.74995,0.83333,0.88754,0.50707,0,0,0,0,2.01622,9.72691,0.50261,1.07963,2.31074,0.000280059,0.000280059,0.000280059
49,85.5737,1.4111,8.71081,0.42464,0.62855,1.48113,0.95275,0.72222,0.90191,0.53625,0,0,0,0,1.87863,9.69088,0.48092,0.90964,2.1756,0.000279634,0.000279634,0.000279634
50,87.4268,1.36007,8.70067,0.41407,0.60436,1.37885,0.83979,0.87423,0.91681,0.54062,0.12267,0.05556,0.01833,0.00183,1.73414,9.64327,0.48198,0.86976,2.10353,0.00027921,0.00027921,0.00027921
51,89.2968,1.22204,8.66536,0.41753,0.60426,1.37894,0.87159,0.88889,0.92122,0.55351,0.11152,0.05556,0.01375,0.00275,1.705,9.5162,0.49336,0.83219,2.0803,0.000278786,0.000278786,0.000278786
52,91.1844,1.21885,8.49325,0.40178,0.62595,1.58893,0.88845,0.88518,0.90035,0.56007,0.10581,0.05556,0.01375,0.00275,1.6183,9.47422,0.49336,0.81318,2.06422,0.000278361,0.000278361,0.000278361
53,93.0747,1.23324,8.58747,0.42597,0.62859,1.51356,0.93689,0.82518,0.93831,0.56862,0.09941,0.05556,0.011,0.0022,1.58588,9.4791,0.48821,0.83858,2.04733,0.000277937,0.000277937,0.000277937
54,94.9798,1.1125,8.50853,0.42446,0.56463,1.54931,0.93723,0.82972,0.92552,0.52899,0,0,0,0,1.65393,9.39674,0.47747,0.89828,2.08333,0.000277513,0.000277513,0.000277513
55,96.4498,1.29614,8.42412,0.4089,0.58371,1.43763,0.97152,0.77778,0.887,0.53,0,0,0,0,1.73264,9.42457,0.46854,0.9475,2.13058,0.000277089,0.000277089,0.000277089
56,97.911,1.25867,8.41823,0.41258,0.59845,1.47591,0.8323,0.82745,0.86347,0.52707,0.09054,0.05556,0.00611,0.00061,1.7534,9.48833,0.46741,0.95847,2.17576,0.000276664,0.000276664,0.000276664
57,99.3757,1.26799,8.60889,0.38965,0.62646,1.3991,0.93267,0.77005,0.81523,0.52588,0.20581,0.05556,0.01833,0.00183,1.83284,9.51332,0.46728,1.0522,2.23183,0.00027624,0.00027624,0.00027624
58,100.819,1.22019,8.50883,0.38989,0.57083,1.55553,0.76794,0.77778,0.85414,0.50349,0.21797,0.05556,0.01833,0.00183,1.75154,9.38259,0.46639,1.11137,2.17102,0.000275816,0.000275816,0.000275816
59,102.286,1.26825,8.56334,0.38377,0.60616,1.39271,0.7876,0.83333,0.84359,0.50125,0.18758,0.05556,0.01833,0.00367,1.74814,9.30875,0.46636,1.20809,2.09999,0.000275391,0.000275391,0.000275391
60,103.743,1.33523,8.39516,0.40126,0.55299,1.40841,0.74928,0.83333,0.89168,0.53574,0.26208,0.11111,0.0575,0.00575,1.6389,9.39262,0.45707,1.21751,1.98223,0.000274967,0.000274967,0.000274967
61,105.219,1.11419,8.27836,0.37362,0.50664,1.40134,0.83272,0.82984,0.90682,0.56316,0.11536,0.05556,0.01375,0.00137,1.47435,9.37372,0.4565,1.12244,1.91341,0.000274543,0.000274543,0.000274543
62,106.679,1.20456,8.33719,0.39408,0.55554,1.34675,0.82668,0.79565,0.8985,0.52983,0.12232,0.05556,0.01833,0.0055,1.41373,9.3482,0.45734,1.1439,1.92572,0.000274119,0.000274119,0.000274119
63,108.133,1.35904,8.55167,0.39204,0.5955,1.47121,0.89342,0.77778,0.90356,0.51234,0.16425,0.05556,0.0275,0.00825,1.5631,9.34553,0.46794,0.98404,2.00287,0.000273694,0.000273694,0.000273694
64,109.603,1.11089,8.30552,0.37223,0.53821,1.41563,0.82626,0.79326,0.91017,0.4891,0.17123,0.05556,0.0275,0.0055,1.73552,9.23752,0.47243,0.97573,2.18905,0.00027327,0.00027327,0.00027327
65,111.084,1.13735,8.31869,0.37208,0.54682,1.36197,0.88337,0.88889,0.9405,0.51799,0.1063,0.05556,0.01833,0.0055,1.5905,9.17515,0.45868,1.02873,2.08763,0.000272846,0.000272846,0.000272846
66,112.527,1.18329,8.16029,0.36258,0.54189,1.43963,0.93876,0.85232,0.94556,0.5232,0.23721,0.11111,0.07667,0.01533,1.65141,9.30413,0.45379,0.99138,2.1152,0.000272421,0.000272421,0.000272421
67,113.989,1.27589,8.03474,0.35909,0.60706,1.54603,1,0.77553,0.93298,0.51344,0.27162,0.11111,0.0575,0.0115,1.73365,9.41753,0.45657,0.90112,2.21737,0.000271997,0.000271997,0.000271997
68,115.454,1.21801,8.08163,0.36625,0.53629,1.28984,0.99743,0.83333,0.93702,0.50228,0.28198,0.11111,0.046,0.00643,1.77634,9.47327,0.46704,0.90795,2.28328,0.000271573,0.000271573,0.000271573
69,116.928,1.07818,7.8799,0.35914,0.53587,1.44643,0.90931,0.77778,0.87115,0.49138,0.28157,0.11111,0.046,0.0057,1.73975,9.40795,0.47546,0.92716,2.27235,0.000271149,0.000271149,0.000271149
70,118.382,1.31393,8.2584,0.37859,0.5752,1.34159,0.93229,0.76563,0.84874,0.48675,0.27835,0.11111,0.0575,0.00712,1.74733,9.27454,0.47212,0.94795,2.23145,0.000270724,0.000270724,0.000270724
71,119.848,1.05804,7.66775,0.34958,0.53363,1.35083,0.93524,0.80317,0.94011,0.51925,0.27559,0.11111,0.046,0.0092,1.64391,9.15092,0.45961,0.89385,2.09586,0.0002703,0.0002703,0.0002703
72,121.302,1.25042,8.04139,0.39545,0.56303,1.40371,0.8801,0.83333,0.91136,0.52835,0.24142,0.11111,0.046,0.0138,1.4739,9.05867,0.45347,0.83135,1.96561,0.000269876,0.000269876,0.000269876
73,122.787,1.07834,7.71921,0.37546,0.54047,1.33538,1,0.81905,0.945,0.55281,0.11583,0.05556,0.01833,0.00183,1.42335,9.10897,0.44603,0.8486,1.88734,0.000269451,0.000269451,0.000269451
74,124.238,1.09567,7.91575,0.3592,0.51062,1.33651,0.98336,0.77778,0.92831,0.54584,0.20767,0.11111,0.03833,0.00383,1.42578,9.05896,0.44497,0.76814,1.8901,0.000269027,0.000269027,0.000269027
75,125.687,1.21818,7.84156,0.34733,0.65335,1.55141,0.98108,0.77778,0.94238,0.55925,0.20558,0.11111,0.03548,0.00355,1.42516,8.94576,0.4456,0.73582,1.89455,0.000268603,0.000268603,0.000268603
76,127.146,1.12204,7.9416,0.34476,0.52084,1.37588,0.84714,0.92433,0.94865,0.56377,0.1979,0.11111,0.03286,0.00407,1.40881,8.86221,0.44569,0.71741,1.86523,0.000268179,0.000268179,0.000268179
77,128.608,1.1731,7.82976,0.38737,0.53961,1.31948,0.90274,0.88889,0.94985,0.56398,0.11125,0.05556,0.00688,0.00069,1.41528,8.82739,0.44122,0.76823,1.88561,0.000267754,0.000267754,0.000267754
78,130.085,1.00748,7.69356,0.3331,0.5183,1.36102,0.93851,0.83333,0.94536,0.56829,0.43346,0.27778,0.19023,0.02086,1.4734,8.72724,0.43902,0.81727,1.91256,0.00026733,0.00026733,0.00026733
79,131.987,1.06542,7.20309,0.34703,0.51292,1.31071,0.93585,0.81136,0.93048,0.54479,0.49416,0.27778,0.22028,0.02678,1.57944,8.67772,0.43902,0.893,1.96626,0.000266906,0.000266906,0.000266906
80,133.441,1.06706,7.64922,0.36799,0.53259,1.28983,0.9222,0.83333,0.91667,0.52815,0.45319,0.22222,0.22086,0.02999,1.74045,8.72504,0.45039,0.88092,2.07762,0.000266481,0.000266481,0.000266481
81,134.943,1.12834,7.36853,0.35739,0.55593,1.31553,0.93594,0.81249,0.93802,0.53635,0.29248,0.16667,0.1525,0.02675,1.76943,8.67239,0.46267,0.94604,2.20767,0.000266057,0.000266057,0.000266057
82,136.417,1.12435,7.38411,0.34641,0.52444,1.2822,0.87352,0.83333,0.93138,0.5533,0.29078,0.16667,0.145,0.0315,1.62865,8.6895,0.47271,1.01727,2.15655,0.000265633,0.000265633,0.000265633
83,137.887,1.22692,7.50956,0.34574,0.52154,1.29542,0.88105,0.83333,0.9375,0.55706,0.39532,0.22222,0.22771,0.04277,1.48107,8.63926,0.47051,0.93162,2.04574,0.000265209,0.000265209,0.000265209
84,139.79,1.08351,7.27811,0.36631,0.4826,1.24991,0.86763,0.83333,0.92755,0.55592,0.41385,0.22222,0.22689,0.04269,1.48556,8.64018,0.47092,0.94172,2.04914,0.000264784,0.000264784,0.000264784
85,141.274,1.10457,7.46242,0.35362,0.49704,1.24253,0.84107,0.88236,0.90653,0.53952,0.37906,0.27778,0.24773,0.05277,1.57459,8.70248,0.46969,1.02789,2.11809,0.00026436,0.00026436,0.00026436
86,142.733,1.12095,7.67446,0.35399,0.51995,1.29263,0.84145,0.88472,0.89973,0.52181,0.32898,0.33333,0.26583,0.05047,1.70945,8.53293,0.48017,1.09763,2.24212,0.000263936,0.000263936,0.000263936
87,144.2,1.05843,7.34893,0.36798,0.50613,1.27449,0.79503,0.88889,0.91141,0.53387,0.22631,0.22222,0.12055,0.02144,1.78573,8.33561,0.477,1.07905,2.30147,0.000263511,0.000263511,0.000263511
88,145.705,1.0548,7.45806,0.347,0.49323,1.23224,0.8082,0.93674,0.9129,0.53374,0.22042,0.22222,0.125,0.02684,1.79826,8.23255,0.46972,1.03418,2.30372,0.000263087,0.000263087,0.000263087
89,147.236,1.08724,7.53254,0.357,0.50689,1.26057,0.76981,0.94444,0.91846,0.56186,0.45712,0.22222,0.20566,0.04132,1.83387,8.36006,0.46932,1.12021,2.31804,0.000262663,0.000262663,0.000262663
90,149.145,0.96819,7.40216,0.3393,0.49193,1.2877,0.77528,0.88889,0.90639,0.5302,0.4182,0.16667,0.1525,0.03825,1.87011,8.52581,0.48013,1.24438,2.35906,0.000262239,0.000262239,0.000262239
91,150.593,1.16376,7.00186,0.33318,0.5202,1.21277,0.79026,0.83751,0.89972,0.50524,0.32491,0.11111,0.115,0.04,1.90517,8.4142,0.48116,1.33552,2.42192,0.000261814,0.000261814,0.000261814
92,152.06,1.02394,7.10242,0.33573,0.47925,1.29242,0.8308,0.83333,0.89274,0.51954,0.40758,0.16667,0.145,0.043,1.89703,8.2559,0.48301,1.33811,2.41207,0.00026139,0.00026139,0.00026139
93,153.485,1.1002,7.15215,0.33644,0.51847,1.32305,0.86664,0.72209,0.87095,0.52563,0.53462,0.22222,0.203,0.04955,1.87255,8.00549,0.48022,1.41364,2.41069,0.000260966,0.000260966,0.000260966
94,154.927,1.2648,7.57079,0.3723,0.54412,1.46391,0.82101,0.76509,0.87249,0.5151,0.67703,0.27778,0.275,0.062,1.90022,7.91049,0.47895,1.45911,2.41244,0.000260541,0.000260541,0.000260541
95,156.33,1.03791,7.23501,0.34698,0.49794,1.26044,0.62811,0.84485,0.86321,0.50816,0.36277,0.16667,0.121,0.0376,2.03049,7.93433,0.47373,1.54894,2.54089,0.000260117,0.000260117,0.000260117
96,157.78,1.0412,6.95929,0.33838,0.48381,1.21921,0.7793,0.83333,0.88375,0.50219,0.38199,0.16667,0.1525,0.018,2.0245,8.0469,0.47595,1.69887,2.571,0.000259693,0.000259693,0.000259693
97,159.261,1.12571,7.1784,0.34567,0.50152,1.20161,0.82349,0.83333,0.8855,0.49295,0.26975,0.11111,0.095,0.01133,2.01416,8.22341,0.46323,1.85506,2.63808,0.000259269,0.000259269,0.000259269
98,160.685,1.14545,7.23367,0.33615,0.51766,1.20761,0.87626,0.83333,0.89747,0.51059,0.26942,0.11111,0.085,0.017,1.97484,7.94425,0.45476,1.81852,2.60573,0.000258844,0.000258844,0.000258844
99,162.106,1.12296,6.58762,0.3392,0.50059,1.21874,0.87467,0.83333,0.90355,0.53864,0.33762,0.22222,0.145,0.0285,2.01847,7.96005,0.45131,1.76514,2.65111,0.00025842,0.00025842,0.00025842
100,163.527,1.12645,7.15715,0.3603,0.49173,1.1942,0.8162,0.83333,0.90588,0.50416,0.40955,0.27778,0.21373,0.03717,2.0713,7.93788,0.44698,1.74896,2.71627,0.000257996,0.000257996,0.000257996
101,164.925,1.0245,7.05441,0.33684,0.49231,1.29857,0.77874,0.83333,0.87705,0.50999,0.24225,0.16667,0.094,0.0116,2.08766,8.03216,0.44777,1.74726,2.76896,0.000257571,0.000257571,0.000257571
102,166.334,0.96211,6.83907,0.33746,0.47343,1.20807,0.81909,0.75543,0.86299,0.49513,0.30538,0.27778,0.19436,0.02356,2.12146,7.97074,0.45011,1.81732,2.79895,0.000257147,0.000257147,0.000257147
103,167.741,0.99992,6.60697,0.33689,0.48813,1.17667,0.80065,0.72222,0.84939,0.50523,0.5379,0.22222,0.225,0.03238,2.04825,7.92213,0.44812,1.81306,2.71629,0.000256723,0.000256723,0.000256723
104,169.189,1.01846,6.53053,0.34066,0.46408,1.17485,0.77,0.72222,0.8531,0.51467,0.60494,0.27778,0.275,0.0595,1.92733,7.88758,0.44508,1.64142,2.5165,0.000256299,0.000256299,0.000256299
105,170.692,1.02973,6.8752,0.35144,0.47209,1.22484,0.74808,0.83333,0.87869,0.52115,0.52553,0.27778,0.275,0.0635,1.86241,7.55354,0.44307,1.38786,2.37282,0.000255874,0.000255874,0.000255874
106,172.168,1.01413,6.52793,0.33633,0.45146,1.17831,0.76063,0.88294,0.8953,0.53566,0.4484,0.27778,0.275,0.0533,1.8386,7.49407,0.44676,1.29138,2.34376,0.00025545,0.00025545,0.00025545
107,173.627,1.04521,6.71845,0.33627,0.4974,1.17997,0.78069,0.88889,0.90803,0.55359,0.17806,0.11111,0.0575,0.0115,1.8827,7.50363,0.44286,1.1863,2.401,0.000255026,0.000255026,0.000255026
108,175.101,1.00416,6.61133,0.34078,0.46327,1.18681,0.7944,0.88889,0.928,0.536,0.19579,0.11111,0.0575,0.00712,1.94416,7.567,0.44084,1.18917,2.49324,0.000254601,0.000254601,0.000254601
109,176.581,1.01421,6.67604,0.33305,0.46857,1.2341,0.84107,0.88231,0.93807,0.55376,0.29987,0.16667,0.1375,0.02088,1.95255,7.54072,0.43983,1.16053,2.47534,0.000254177,0.000254177,0.000254177
110,178.029,1.10047,6.60045,0.3231,0.48945,1.21724,0.83985,0.87459,0.93533,0.56924,0.41454,0.22222,0.225,0.03538,1.89948,7.57034,0.43426,1.26857,2.39596,0.000253753,0.000253753,0.000253753
111,179.899,1.07927,6.75301,0.34892,0.48154,1.13859,0.93326,0.77696,0.91693,0.5597,0.57166,0.33333,0.3075,0.04362,1.88926,7.96845,0.42648,1.37671,2.40097,0.000253329,0.000253329,0.000253329
112,181.324,0.94261,6.35194,0.33043,0.53041,1.19759,0.93098,0.77778,0.89819,0.53086,0.49269,0.27778,0.25278,0.04478,1.90056,8.03656,0.42731,1.66945,2.44248,0.000252904,0.000252904,0.000252904
113,182.765,1.02767,6.58743,0.3332,0.47651,1.19411,0.86106,0.77778,0.86579,0.52217,0.43637,0.22222,0.225,0.042,2.41824,8.48769,0.43991,1.50699,3.45701,0.00025248,0.00025248,0.00025248
114,184.213,1.22757,7.01497,0.34057,0.51147,1.40424,0.86939,0.74034,0.8485,0.51354,0.37858,0.22222,0.19167,0.0305,2.63366,8.56874,0.44945,1.21379,4.10081,0.000252056,0.000252056,0.000252056
115,185.635,1.02059,6.64645,0.34585,0.48966,1.12148,0.8303,0.81612,0.86144,0.52598,0.55888,0.33333,0.2955,0.05957,2.75016,8.46082,0.45506,1.09747,4.43206,0.000251631,0.000251631,0.000251631
116,187.061,1.07602,6.32292,0.33531,0.48364,1.16353,0.77553,0.83333,0.82931,0.47043,0.5348,0.38889,0.32571,0.07337,2.80449,8.57823,0.47069,1.08059,4.4731,0.000251207,0.000251207,0.000251207
117,188.523,1.01186,6.22041,0.33157,0.47187,1.13782,0.71246,0.83333,0.81201,0.45757,0.56278,0.33333,0.28471,0.07648,2.85343,8.68928,0.47849,1.08426,4.46539,0.000250783,0.000250783,0.000250783
118,189.983,1.05556,6.12041,0.33657,0.48194,1.09656,0.76655,0.83333,0.82623,0.46426,0.51737,0.33333,0.29344,0.08067,2.84661,8.71116,0.47857,1.09938,4.39188,0.000250359,0.000250359,0.000250359
119,191.429,1.09127,6.42594,0.3647,0.5049,1.23178,0.76402,0.77778,0.8258,0.47059,0.5899,0.27778,0.26071,0.06657,2.80062,8.69071,0.48246,1.27907,4.13229,0.000249934,0.000249934,0.000249934
120,192.863,0.89305,6.2354,0.36537,0.44766,1.17836,0.90343,0.66667,0.84104,0.47728,0.59092,0.27778,0.275,0.0645,2.78927,8.68266,0.48514,1.21645,4.18516,0.00024951,0.00024951,0.00024951
121,194.301,0.99326,6.01983,0.32664,0.45471,1.16474,0.89807,0.66667,0.851,0.47845,0.45553,0.33333,0.30773,0.08715,2.79446,8.61617,0.4879,1.23142,4.24455,0.000249086,0.000249086,0.000249086
122,195.747,1.0424,6.18968,0.32559,0.49092,1.12727,0.89505,0.66667,0.84904,0.48124,0.38216,0.27778,0.22,0.07712,2.79213,8.60773,0.48618,1.27506,4.12802,0.000248661,0.000248661,0.000248661
123,197.23,1.05601,6.04006,0.33031,0.47014,1.13891,0.6896,0.86459,0.85516,0.505,0.47957,0.27778,0.22706,0.05824,2.77401,8.61332,0.47901,1.2754,4.00412,0.000248237,0.000248237,0.000248237
124,198.677,0.94566,6.065,0.3279,0.44665,1.15665,0.66549,0.88437,0.85071,0.50139,0.45215,0.27778,0.21361,0.07114,2.70387,8.63737,0.47018,1.35246,3.82605,0.000247813,0.000247813,0.000247813
