epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,105.08,2.55482,5.67208,1.53639,0.9227,3.61712,0.96027,0.68421,0.69794,0.23383,0.88373,0.63158,0.60269,0.19561,2.84465,6.08346,1.35012,1.17045,4.25984,0.00027327,0.00027327,0.00027327
29,108.678,2.54713,5.34626,1.57982,0.87803,3.62262,0.97944,0.68421,0.7302,0.2394,0.90305,0.63158,0.60654,0.23685,2.80731,5.89227,1.37776,1.09758,4.19092,0.00027228,0.00027228,0.00027228
30,112.102,2.5707,5.05884,1.52587,0.88857,3.64043,0.98439,0.68421,0.71935,0.23934,0.98439,0.68421,0.685,0.25133,2.77529,5.96779,1.32281,1.03836,4.1947,0.00027129,0.00027129,0.00027129
31,115.723,2.48722,5.0917,1.46383,0.88691,3.54627,0.98226,0.68421,0.70737,0.23729,0.98226,0.68421,0.685,0.24415,2.76764,6.02268,1.27468,0.99082,4.21582,0.0002703,0.0002703,0.0002703
32,119.078,2.48768,5.22333,1.4513,0.94087,3.51573,0.98345,0.68421,0.72755,0.24256,0.98345,0.68421,0.685,0.29965,2.78975,5.8516,1.2643,1.02058,4.17527,0.00026931,0.00026931,0.00026931
33,122.57,2.40995,4.91926,1.45908,0.85256,3.40715,0.97989,0.68421,0.77179,0.24672,0.97989,0.68421,0.685,0.28065,2.77528,5.68555,1.26332,1.04571,4.04878,0.00026832,0.00026832,0.00026832
34,125.824,2.53416,5.12683,1.47355,0.86364,3.36599,0.97356,0.68421,0.77661,0.24924,0.89809,0.63158,0.61423,0.20958,2.75418,5.79929,1.23753,1.0152,4.00151,0.00026733,0.00026733,0.00026733
35,128.928,2.44008,5.16968,1.41865,0.84078,3.32727,0.97896,0.68421,0.74056,0.24355,0.82573,0.57895,0.51214,0.12711,2.7286,5.99585,1.20816,0.9886,3.9165,0.00026634,0.00026634,0.00026634
36,132.135,2.39086,5.20367,1.33728,0.82732,3.31473,0.95954,0.68421,0.74662,0.24813,0.81192,0.57895,0.52192,0.13836,2.72827,6.01707,1.20396,1.01122,3.86318,0.00026535,0.00026535,0.00026535
37,135.539,2.29465,4.95621,1.37573,0.81157,3.32445,0.94684,0.68421,0.73573,0.2465,0.8686,0.63158,0.61423,0.28091,2.85924,5.67758,1.2224,1.10335,3.81948,0.00026436,0.00026436,0.00026436
38,138.918,2.20745,5.01317,1.35181,0.796,3.12244,0.9524,0.68421,0.738,0.24299,0.9524,0.68421,0.685,0.2769,2.91428,5.7234,1.22192,1.12426,3.7464,0.00026337,0.00026337,0.00026337
39,142.319,2.40234,4.94605,1.30867,0.82012,3.2181,0.92683,0.68421,0.74419,0.23605,0.92683,0.68421,0.685,0.31143,2.85357,5.57598,1.23606,1.11859,3.68227,0.00026238,0.00026238,0.00026238
40,145.933,2.29843,4.75135,1.33964,0.79892,3.09558,0.86161,0.84211,0.82611,0.2492,0.89691,0.68421,0.68143,0.3107,2.73192,5.4209,1.26163,1.00417,3.59252,0.00026139,0.00026139,0.00026139
41,149.538,2.21121,4.69825,1.33755,0.75748,3.09345,0.80768,0.88453,0.85827,0.2724,0.96049,0.68421,0.685,0.31183,2.62072,5.27412,1.23022,0.86401,3.49453,0.0002604,0.0002604,0.0002604
42,153.121,2.17988,4.64332,1.29889,0.76717,3.14429,0.84922,0.88951,0.87194,0.27411,0.97118,0.68421,0.685,0.31365,2.65587,5.33345,1.21513,0.84766,3.462,0.00025941,0.00025941,0.00025941
43,156.733,2.36276,4.57364,1.33397,0.77437,3.04182,0.97747,0.68421,0.84694,0.26404,0.97747,0.68421,0.685,0.32963,2.65495,5.28162,1.21819,0.84092,3.44191,0.00025842,0.00025842,0.00025842
44,160.344,2.36947,4.70033,1.31375,0.75866,3.11048,0.82488,0.84211,0.82138,0.2634,0.90355,0.63158,0.60269,0.33296,2.61369,5.13575,1.21815,0.81961,3.43492,0.00025743,0.00025743,0.00025743
45,163.855,2.32949,4.68917,1.31244,0.74982,2.97357,0.88247,0.84211,0.82944,0.29032,0.97727,0.68421,0.685,0.38219,2.5829,5.0373,1.20127,0.8144,3.43432,0.00025644,0.00025644,0.00025644
46,167.086,2.32346,4.59263,1.31676,0.73846,2.94364,0.88543,0.84211,0.83208,0.31737,0.97418,0.68421,0.685,0.36319,2.51523,5.01682,1.19647,0.79284,3.38648,0.00025545,0.00025545,0.00025545
47,170.619,2.07746,4.27932,1.31071,0.69606,2.89951,0.89763,0.73684,0.81752,0.32464,0.97313,0.68421,0.685,0.36716,2.4802,4.95405,1.18981,0.79609,3.36113,0.00025446,0.00025446,0.00025446
48,174.146,2.09431,4.4433,1.30888,0.70592,2.76689,0.93216,0.72386,0.8067,0.32886,0.97634,0.68421,0.685,0.37056,2.48847,5.00537,1.15849,0.81436,3.33743,0.00025347,0.00025347,0.00025347
49,177.668,2.07687,4.48224,1.28105,0.72144,2.76512,0.93566,0.7662,0.81185,0.32682,0.98705,0.68421,0.685,0.36286,2.51107,5.29016,1.16259,0.85105,3.27245,0.00025248,0.00025248,0.00025248
50,180.937,2.05684,4.39689,1.19742,0.70307,2.70725,0.9215,0.78947,0.81075,0.32189,0.98651,0.68421,0.685,0.36708,2.4867,5.15727,1.14516,0.83537,3.22023,0.00025149,0.00025149,0.00025149
51,183.999,2.1981,4.39353,1.24651,0.73216,2.76036,0.92087,0.78947,0.81304,0.33553,0.98357,0.68421,0.685,0.35866,2.4291,5.00901,1.13655,0.79685,3.1652,0.0002505,0.0002505,0.0002505
52,187.095,2.04166,4.29119,1.25094,0.70043,2.58601,0.92829,0.78947,0.81715,0.33898,0.98025,0.68421,0.685,0.36779,2.39334,4.94192,1.12325,0.77744,3.11398,0.00024951,0.00024951,0.00024951
53,190.526,1.82691,4.51035,1.16992,0.66676,2.59826,1,0.77147,0.86613,0.35609,0.96989,0.68421,0.685,0.3042,2.38015,5.05718,1.12037,0.74789,3.02817,0.00024852,0.00024852,0.00024852
54,193.852,1.98821,4.52879,1.18153,0.68542,2.53652,0.99792,0.73684,0.82467,0.36886,0.96615,0.68421,0.685,0.31633,2.3963,5.1155,1.11396,0.76612,2.99678,0.00024753,0.00024753,0.00024753
55,197.206,1.92862,4.34876,1.15294,0.66697,2.54718,1,0.73263,0.823,0.3873,0.96458,0.68421,0.685,0.34208,2.33735,5.02059,1.10631,0.76271,2.9327,0.00024654,0.00024654,0.00024654
56,200.92,2.09624,4.31048,1.19289,0.70338,2.55715,1,0.72062,0.86164,0.39494,0.96255,0.68421,0.685,0.35593,2.28175,4.89786,1.09211,0.74731,2.87803,0.00024555,0.00024555,0.00024555
57,204.467,2.04307,4.23819,1.18751,0.68832,2.50884,0.89865,0.73684,0.88612,0.41442,0.96091,0.68421,0.685,0.38186,2.1643,4.78187,1.07411,0.76302,2.7599,0.00024456,0.00024456,0.00024456
